region	group1	group2	group3	group4
EAS	0.989835	1e-05	1e-05	0.010145
EAS	0.978212	1e-05	1e-05	0.021768
EAS	0.985106	1e-05	1e-05	0.014874
EAS	0.984025	1e-05	1e-05	0.015955
EAS	0.980783	1e-05	1e-05	0.019197
EAS	0.97582	0.002988	1e-05	0.021183
EAS	0.983357	1e-05	1e-05	0.016623
EAS	0.980331	1e-05	1e-05	0.019649
EAS	0.982944	1e-05	1e-05	0.017036
EAS	0.979783	1e-05	1e-05	0.020197
EAS	0.987629	1e-05	1e-05	0.012351
EAS	0.98481	1e-05	1e-05	0.01517
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	0.015857	0.984123	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1.1e-05	1e-05	0.999969	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	1e-05	1e-05	0.99997	1e-05
AFR	0.00501	0.041524	0.953455	1e-05
AFR	0.004857	0.036323	0.95881	1e-05
AFR	0.003914	0.042104	0.953971	1e-05
AFR	0.006427	0.025447	0.968116	1e-05
AFR	0.003475	0.036817	0.959699	1e-05
AFR	0.006784	0.061692	0.931514	1e-05
AFR	0.005067	0.055608	0.939315	1e-05
AFR	0.006167	0.043391	0.950432	1e-05
AFR	0.003702	0.031084	0.965204	1e-05
AFR	0.000162	0.03971	0.960118	1e-05
AFR	0.003452	0.045293	0.951245	1e-05
AFR	0.003782	0.035914	0.960293	1e-05
AFR	0.005921	0.036308	0.95776	1e-05
AFR	0.006071	0.056563	0.937356	1e-05
AFR	0.004713	0.037286	0.957991	1e-05
AFR	0.005697	0.061817	0.932476	1e-05
AFR	0.003968	0.037701	0.958321	1e-05
AFR	0.006305	0.034816	0.958869	1e-05
AFR	0.008294	0.037843	0.953853	1e-05
AFR	0.005425	0.048901	0.945664	1e-05
AFR	0.004879	0.031277	0.963834	1e-05
AFR	0.004053	0.04006	0.955877	1e-05
AFR	0.002708	0.043152	0.954129	1e-05
AFR	0.002867	0.033048	0.964075	1e-05
AFR	0.003332	0.04415	0.952508	1e-05
AFR	0.007634	0.034751	0.957604	1e-05
AFR	0.002749	0.033569	0.963672	1e-05
AFR	0.006189	0.041405	0.952396	1e-05
AFR	0.003423	0.047192	0.949375	1e-05
AFR	0.003321	0.027372	0.969297	1e-05
AFR	0.002331	0.039157	0.958501	1e-05
AFR	0.004101	0.038484	0.957404	1e-05
AFR	0.002516	0.037907	0.959567	1e-05
AFR	0.011827	0.047496	0.940666	1e-05
AFR	0.008239	0.04099	0.950761	1e-05
AFR	1e-05	0.024006	0.975974	1e-05
AFR	0.006403	0.048517	0.945069	1e-05
AFR	0.005855	0.040745	0.95339	1e-05
AFR	0.00338	0.025803	0.970806	1e-05
AFR	0.004098	0.038805	0.957088	1e-05
AFR	0.003913	0.041298	0.954779	1e-05
AFR	0.006541	0.04411	0.949339	1e-05
AFR	0.002398	0.032602	0.96499	1e-05
AFR	0.004567	0.023748	0.971675	1e-05
AFR	0.008584	0.047289	0.944118	1e-05
AFR	0.005497	0.057827	0.936667	1e-05
AFR	0.00603	0.035164	0.958795	1e-05
AFR	0.003801	0.041575	0.954614	1e-05
AFR	0.007007	0.03287	0.960113	1e-05
AFR	0.002873	0.037747	0.959371	1e-05
AFR	0.004405	0.027337	0.968248	1e-05
AFR	0.005081	0.041886	0.953023	1e-05
AFR	0.007547	0.048987	0.943457	1e-05
AFR	0.004272	0.035159	0.960559	1e-05
AFR	0.008458	0.055539	0.935994	1e-05
AFR	0.004116	0.030136	0.965738	1e-05
AFR	0.006012	0.033673	0.960304	1e-05
AFR	0.004731	0.042603	0.952656	1e-05
AFR	0.005708	0.04239	0.951892	1e-05
AFR	0.004559	0.038598	0.956833	1e-05
AFR	0.000626	0.041049	0.958315	1e-05
AFR	0.008088	0.041838	0.950064	1e-05
AFR	0.008847	0.031242	0.959901	1e-05
AFR	0.003735	0.037552	0.958703	1e-05
AFR	0.007449	0.051214	0.941327	1e-05
AFR	0.003291	0.03772	0.958979	1e-05
AFR	0.004613	0.044722	0.950655	1e-05
AFR	0.005456	0.034981	0.959553	1e-05
AFR	0.006241	0.038034	0.955715	1e-05
AFR	0.002455	0.042484	0.95505	1e-05
AFR	0.003967	0.026822	0.969201	1e-05
AFR	0.004919	0.048898	0.946173	1e-05
AFR	0.007228	0.045388	0.947374	1e-05
AFR	0.007129	0.047645	0.945216	1e-05
AFR	0.006226	0.040961	0.952803	1e-05
AFR	0.005899	0.047735	0.946355	1e-05
AFR	0.007763	0.052085	0.940142	1e-05
AFR	0.005753	0.045177	0.94906	1e-05
AFR	0.006337	0.048929	0.944724	1e-05
AFR	0.006356	0.046231	0.947403	1e-05
AMR	1e-05	0.918018	0.016396	0.065576
AMR	0.003049	0.736517	0.034087	0.226346
AMR	0.004933	0.680199	0.051787	0.263081
AMR	0.001537	0.684031	0.043963	0.27047
AMR	0.004877	0.393026	0.054474	0.547624
AMR	0.00393	0.637076	0.046872	0.312123
AMR	0.015056	0.349837	0.044952	0.590155
AMR	0.008186	0.631446	0.024465	0.335903
AMR	0.015364	0.330925	0.068445	0.585265
AMR	0.029055	0.415482	0.055312	0.500151
AMR	0.038025	0.629708	0.01985	0.312417
AMR	0.001188	0.475297	0.047427	0.476088
AMR	0.006548	0.665595	0.033502	0.294355
AMR	1e-05	0.72036	0.071031	0.208598
AMR	0.00124	0.926137	0.029421	0.043201
AMR	0.016797	0.359454	0.045883	0.577866
AMR	0.019986	0.484319	0.023047	0.472648
AMR	0.017833	0.689243	0.010368	0.282556
AMR	0.02357	0.496161	0.04352	0.436749
AFR	1e-05	0.183994	0.815956	4e-05
AFR	0.003254	0.140484	0.830248	0.026014
AFR	0.004233	0.154005	0.839799	0.001963
AFR	0.004256	0.154914	0.837622	0.003208
AFR	0.014414	0.267574	0.710767	0.007245
AFR	0.004153	0.116587	0.875922	0.003338
AFR	0.00796	0.109784	0.875969	0.006287
AFR	0.005153	0.270107	0.72473	1e-05
AMR	0.019491	0.391562	0.05348	0.535467
AMR	0.010242	0.363794	0.036642	0.589323
AMR	0.005796	0.5222	0.059137	0.412867
AMR	0.008578	0.303356	0.04948	0.638586
AMR	0.012478	0.480082	0.046113	0.461327
AMR	0.010869	0.411192	0.083196	0.494743
AMR	1e-05	0.609779	0.039849	0.350362
AMR	0.022059	0.358029	0.010042	0.609871
AMR	0.028817	0.051076	1e-05	0.920096
AMR	0.024421	0.090776	0.000349	0.884454
AMR	0.025023	0.023408	1e-05	0.95156
AMR	0.023137	0.032354	1e-05	0.944499
AMR	0.011046	0.35462	0.015133	0.619201
AMR	0.027162	0.12422	0.015867	0.832751
AMR	0.028368	0.211223	0.024941	0.735469
AMR	0.033533	0.143023	0.000965	0.822479
AMR	0.018791	0.268259	0.032761	0.680188
AMR	0.016562	0.429884	0.029148	0.524406
AMR	0.0966	0.550347	0.034976	0.318077
AMR	0.007349	0.672457	0.034892	0.285302
AMR	0.016081	0.455527	0.026611	0.501781
AMR	0.022725	0.267572	0.049752	0.659951
AMR	0.025153	0.439384	0.063792	0.47167
AMR	0.026312	0.207112	0.011691	0.754886
AMR	0.027184	0.216911	0.018935	0.73697
AMR	0.015705	0.386117	0.058683	0.539495
AMR	0.007399	0.318246	0.060695	0.613661
AMR	0.007185	0.558168	0.052317	0.382331
AMR	0.009617	0.536806	0.052655	0.400923
AMR	0.007942	0.437219	0.046692	0.508148
AMR	0.016534	0.590485	0.026948	0.366033
AMR	0.006894	0.454469	0.054583	0.484053
AMR	0.012583	0.45273	0.091971	0.442716
AMR	0.016811	0.477073	0.07887	0.427246
AMR	0.013807	0.640023	0.041959	0.304211
AMR	1e-05	0.600358	0.03675	0.362883
AMR	0.017614	0.479234	0.063634	0.439518
AMR	0.012771	0.247905	0.010465	0.728859
AMR	0.008431	0.263776	0.048292	0.679501
AMR	0.023502	0.365932	0.040278	0.570288
AMR	0.028269	0.307391	0.044076	0.620264
AMR	0.02229	0.491112	0.066875	0.419723
AMR	0.010511	0.617906	0.058453	0.313129
AMR	0.008676	0.642492	0.035931	0.312901
AMR	0.003017	0.451095	0.060689	0.485199
AFR	0.004776	0.266557	0.716681	0.011986
AFR	0.004651	0.280901	0.707428	0.007021
AFR	1e-05	0.255587	0.742271	0.002132
AFR	0.013801	0.165447	0.820742	1e-05
AFR	0.008369	0.176114	0.814882	0.000635
AFR	0.003567	0.088899	0.897595	0.009939
AFR	0.002673	0.120593	0.873395	0.00334
AFR	1e-05	0.107771	0.86725	0.024969
AFR	0.011142	0.152483	0.828203	0.008172
AFR	1e-05	0.303677	0.69109	0.005222
AFR	0.00426	0.118103	0.877627	1e-05
AFR	1e-05	0.094815	0.897671	0.007504
AFR	0.001427	0.100315	0.898247	1e-05
AFR	0.0199	0.327197	0.561628	0.091276
AFR	0.002053	0.305814	0.682579	0.009554
AFR	0.008107	0.390223	0.60166	1e-05
AFR	0.009871	0.130742	0.859377	1e-05
AFR	0.003148	0.134707	0.856653	0.005491
AFR	0.01638	0.301122	0.682489	1e-05
AFR	0.004036	0.095914	0.898073	0.001977
AFR	0.05639	0.217967	0.296565	0.429077
AFR	0.009571	0.182917	0.806343	0.001169
AFR	1e-05	0.518553	0.480257	0.00118
AFR	0.006435	0.163866	0.829688	1e-05
AFR	0.003751	0.259872	0.718592	0.017786
AFR	0.005957	0.170113	0.8187	0.00523
AFR	0.00466	0.222931	0.772399	1e-05
AFR	0.002603	0.027932	0.969455	1e-05
AFR	0.005011	0.141974	0.84793	0.005085
AFR	0.011848	0.211951	0.7683	0.007901
AFR	0.009733	0.061204	0.919859	0.009203
AFR	0.045583	0.135174	0.416142	0.403101
AFR	0.060116	0.337599	1e-05	0.602275
AFR	0.000542	0.258787	0.703771	0.0369
AFR	0.002207	0.22039	0.769391	0.008012
AFR	0.005537	0.20824	0.780383	0.00584
AFR	0.000999	0.089062	0.868817	0.041122
AFR	0.007682	0.156154	0.832248	0.003915
AFR	0.013811	0.390066	0.58777	0.008353
AFR	0.018721	0.153523	0.817311	0.010446
AFR	0.010059	0.159157	0.830774	1e-05
AFR	0.008937	0.318906	0.663501	0.008656
AFR	0.006514	0.189365	0.804111	1e-05
AFR	0.002817	0.13906	0.858113	1e-05
AFR	0.009224	0.100228	0.885806	0.004741
AFR	1e-05	0.228351	0.758931	0.012709
AFR	0.006561	0.209677	0.749643	0.034119
EUR	0.004427	0.992321	0.003242	1e-05
EUR	0.002587	0.99389	0.003513	1e-05
EUR	0.005476	0.990565	0.003746	0.000213
EUR	1e-05	0.991095	0.008885	1e-05
EUR	0.006157	0.989745	0.004088	1e-05
EUR	0.004711	0.99264	0.00264	1e-05
EUR	0.003406	0.991902	0.004681	1e-05
EUR	0.000732	0.992903	0.006354	1e-05
EUR	0.004251	0.990636	0.005103	1e-05
EUR	0.001548	0.993099	0.005343	1e-05
EUR	0.002897	0.99419	0.002903	1e-05
EUR	0.006791	0.986342	0.006857	1e-05
EUR	0.00356	0.992032	0.004398	1e-05
EUR	1e-05	0.997239	0.002741	1e-05
EUR	0.008028	0.988716	0.003247	1e-05
EUR	0.001902	0.992103	0.005985	1e-05
EUR	1e-05	0.996173	0.003807	1e-05
EUR	0.003544	0.991316	0.00513	1e-05
EUR	0.00499	0.989423	0.005578	1e-05
EUR	1e-05	0.992216	0.007764	1e-05
EUR	0.004082	0.991038	0.004317	0.000563
EUR	8.7e-05	0.997207	0.002696	1e-05
EUR	0.00451	0.989959	0.005521	1e-05
EUR	0.004298	0.991467	0.004225	1e-05
EUR	0.003701	0.987437	0.008852	1e-05
EUR	0.001831	0.991176	0.006983	1e-05
EUR	1e-05	0.995308	0.004672	1e-05
EUR	0.000511	0.993577	0.005902	1e-05
EUR	0.00714	0.987654	0.005196	1e-05
EUR	0.000125	0.990715	0.00915	1e-05
EUR	1e-05	0.99257	0.00741	1e-05
EUR	0.001108	0.994376	0.004505	1e-05
EUR	1e-05	0.996264	0.003716	1e-05
EUR	1e-05	0.992443	0.007537	1e-05
EUR	1e-05	0.994835	0.005145	1e-05
EUR	0.001048	0.994618	0.004323	1e-05
EUR	0.002828	0.99185	0.005313	1e-05
EUR	0.005928	0.990147	0.003915	1e-05
EUR	0.002123	0.99285	0.005017	1e-05
EUR	2.8e-05	0.996053	0.003909	1e-05
EUR	1e-05	0.995577	0.003638	0.000775
EUR	0.000875	0.993363	0.005752	1e-05
EUR	0.004035	0.990431	0.005524	1e-05
EUR	1e-05	0.994876	0.005104	1e-05
EUR	0.001488	0.991742	0.00676	1e-05
EUR	0.000617	0.994996	0.004378	1e-05
EUR	0.001012	0.991884	0.007094	1e-05
EUR	0.001446	0.994066	0.004477	1e-05
EUR	0.002838	0.993195	0.003956	1e-05
EUR	0.004329	0.991902	0.003759	1e-05
EUR	1e-05	0.995442	0.004538	1e-05
EUR	0.003011	0.989297	0.007682	1e-05
EUR	0.003673	0.989551	0.006766	1e-05
EUR	0.003375	0.990704	0.005911	1e-05
EUR	0.002291	0.990745	0.006953	1e-05
EUR	0.004813	0.991266	0.003912	1e-05
EUR	0.003513	0.992563	0.003914	1e-05
EUR	0.000503	0.99408	0.005406	1e-05
EUR	0.001297	0.994211	0.004482	1e-05
EUR	0.001981	0.991606	0.006403	1e-05
EUR	0.002146	0.989906	0.007938	1e-05
EUR	0.00045	0.992945	0.006595	1e-05
EUR	0.007742	0.986439	0.005809	1e-05
EUR	1e-05	0.994823	0.005157	1e-05
EUR	1e-05	0.995354	0.004626	1e-05
EUR	0.00437	0.989276	0.006344	1e-05
EUR	1e-05	0.99544	0.00454	1e-05
EUR	1e-05	0.995636	0.004344	1e-05
EUR	0.006278	0.990238	0.003474	1e-05
EUR	0.001017	0.992459	0.006514	1e-05
EUR	0.006809	0.988205	0.004977	1e-05
EUR	1e-05	0.996756	0.003224	1e-05
EUR	0.000238	0.994028	0.005724	1e-05
EUR	0.00343	0.990012	0.006548	1e-05
EUR	0.003928	0.991704	0.004358	1e-05
EUR	1e-05	0.994739	0.005241	1e-05
EUR	1e-05	0.993699	0.006281	1e-05
EUR	8e-04	0.996275	0.002916	1e-05
EUR	1e-05	0.991717	0.008263	1e-05
EUR	1e-05	0.995137	0.004843	1e-05
EUR	0.003247	0.990094	0.006649	1e-05
EUR	0.001949	0.993709	0.004332	1e-05
EUR	0.002256	0.993287	0.004447	1e-05
EUR	1e-05	0.99574	0.00424	1e-05
EUR	0.001363	0.992519	0.006108	1e-05
EUR	0.001027	0.992867	0.006097	1e-05
EUR	1e-05	0.994183	0.005797	1e-05
EUR	0.00346	0.988393	0.008019	0.000128
EUR	1e-05	0.995231	0.004749	1e-05
EUR	1e-05	0.995391	0.004589	1e-05
EUR	0.002394	0.993497	0.004099	1e-05
EUR	0.00579	0.988668	0.005532	1e-05
EUR	1e-05	0.995571	0.004409	1e-05
EUR	0.003459	0.991613	0.004085	0.000843
EUR	1e-05	0.994954	0.005026	1e-05
EUR	0.003897	0.991627	0.004465	1e-05
EUR	1e-05	0.991687	0.008293	1e-05
EUR	0.00329	0.989595	0.007105	1e-05
EUR	0.000474	0.990647	0.008869	1e-05
EUR	0.00367	0.993145	0.003175	1e-05
EUR	0.011156	0.982695	0.005178	0.000971
EUR	0.00471	0.987156	0.007529	0.000605
EUR	0.001049	0.991607	0.007333	1e-05
EUR	0.000438	0.996253	0.0033	1e-05
EUR	0.00279	0.991067	0.006133	1e-05
EUR	1e-05	0.994088	0.005892	1e-05
EUR	0.005079	0.988306	0.006605	1e-05
SAS	0.281385	0.712596	0.006008	1e-05
SAS	0.265962	0.730348	0.00368	1e-05
SAS	0.302035	0.692977	0.004979	1e-05
SAS	0.301831	0.689704	0.008455	1e-05
SAS	0.236887	0.761238	0.001865	1e-05
SAS	0.302413	0.68923	0.008347	1e-05
SAS	0.275261	0.720253	0.004476	1e-05
SAS	0.313249	0.678996	0.007745	1e-05
SAS	0.263264	0.73176	0.004966	1e-05
SAS	0.287352	0.707778	0.00486	1e-05
SAS	0.20139	0.796028	0.002572	1e-05
SAS	0.306158	0.6872	0.006632	1e-05
SAS	0.311591	0.683541	0.004858	1e-05
SAS	0.224777	0.772953	0.00226	1e-05
SAS	0.303533	0.687824	0.008633	1e-05
SAS	0.250981	0.744291	0.004717	1e-05
SAS	0.271393	0.724184	0.004413	1e-05
SAS	0.298313	0.69559	0.006087	1e-05
SAS	0.310381	0.684579	0.00503	1e-05
SAS	0.304326	0.690643	0.005021	1e-05
SAS	0.208429	0.788458	0.003104	1e-05
SAS	0.219877	0.776013	0.004101	1e-05
SAS	0.287778	0.702913	0.009299	1e-05
SAS	0.301752	0.691576	0.006662	1e-05
SAS	0.29223	0.700924	0.006836	1e-05
SAS	0.294272	0.698656	0.007062	1e-05
SAS	0.303475	0.69316	0.003355	1e-05
SAS	0.22712	0.76898	0.00389	1e-05
SAS	0.254806	0.740747	0.004438	1e-05
SAS	0.316698	0.674285	0.009007	1e-05
SAS	0.2581	0.737444	0.004446	1e-05
SAS	0.246995	0.747128	0.005867	1e-05
SAS	0.288047	0.702867	0.009076	1e-05
SAS	0.30307	0.693016	0.003905	1e-05
SAS	0.284823	0.709286	0.005881	1e-05
SAS	0.253626	0.739594	0.00677	1e-05
SAS	0.24756	0.74906	0.00337	1e-05
SAS	0.298005	0.694731	0.007253	1e-05
SAS	0.260342	0.732761	0.006888	1e-05
SAS	0.271154	0.725439	0.003397	1e-05
SAS	0.315868	0.67977	0.004353	1e-05
SAS	0.350565	0.638562	0.010863	1e-05
SAS	0.309524	0.685302	0.005164	1e-05
SAS	0.288968	0.703187	0.007835	1e-05
SAS	0.312821	0.682225	0.004945	1e-05
SAS	0.278809	0.713423	0.007758	1e-05
SAS	0.220612	0.776517	0.002861	1e-05
SAS	0.288	0.706233	0.005758	1e-05
SAS	0.333177	0.654321	0.012492	1e-05
SAS	0.330796	0.660311	0.008882	1e-05
SAS	0.223377	0.773572	0.003041	1e-05
SAS	0.308688	0.68404	0.007262	1e-05
SAS	0.311636	0.681815	0.006539	1e-05
SAS	0.311826	0.684515	0.003649	1e-05
SAS	0.295584	0.699156	0.005249	1e-05
SAS	0.300685	0.693342	0.005963	1e-05
SAS	0.307541	0.681026	0.011423	1e-05
SAS	0.296542	0.697011	0.006437	1e-05
SAS	0.287577	0.707958	0.004455	1e-05
SAS	0.310144	0.683759	0.006087	1e-05
SAS	0.305526	0.68558	0.008884	1e-05
SAS	0.308701	0.685686	0.005603	1e-05
SAS	0.286245	0.704388	0.009357	1e-05
SAS	0.307909	0.685639	0.006442	1e-05
SAS	0.288018	0.70783	0.004142	1e-05
SAS	0.300413	0.69259	0.006988	1e-05
SAS	0.305288	0.684503	0.010199	1e-05
SAS	0.296049	0.697078	0.006863	1e-05
SAS	0.304363	0.687092	0.008534	1e-05
SAS	0.300912	0.689391	0.009687	1e-05
SAS	0.295409	0.701966	0.002614	1e-05
SAS	0.303479	0.688091	0.00842	1e-05
SAS	0.286431	0.705832	0.007727	1e-05
SAS	0.228398	0.763924	0.007668	1e-05
SAS	0.301073	0.692044	0.006874	1e-05
SAS	0.304373	0.689311	0.006306	1e-05
SAS	0.303181	0.687512	0.009297	1e-05
SAS	0.305273	0.686601	0.008116	1e-05
SAS	0.298031	0.694333	0.007626	1e-05
SAS	0.299696	0.691211	0.009083	1e-05
SAS	0.298191	0.696127	0.005672	1e-05
SAS	0.30152	0.691486	0.006984	1e-05
SAS	0.301938	0.691947	0.006104	1e-05
SAS	0.302889	0.690871	0.00623	1e-05
SAS	0.281719	0.713428	0.004844	1e-05
SAS	0.298594	0.694949	0.006447	1e-05
SAS	0.295157	0.692773	0.01206	1e-05
SAS	0.309537	0.686252	0.004201	1e-05
SAS	0.305577	0.687746	0.006667	1e-05
SAS	0.307274	0.686332	0.006384	1e-05
SAS	0.308262	0.684526	0.007202	1e-05
SAS	0.301813	0.694362	0.003816	1e-05
SAS	0.314714	0.681815	0.003461	1e-05
SAS	0.292515	0.703123	0.004351	1e-05
SAS	0.303407	0.689998	0.006586	1e-05
SAS	0.299818	0.69381	0.006362	1e-05
SAS	0.301384	0.693157	0.00545	1e-05
SAS	0.302836	0.690757	0.006397	1e-05
SAS	0.306534	0.690549	0.002907	1e-05
SAS	0.311425	0.684562	0.004003	1e-05
SAS	0.310336	0.681645	0.008009	1e-05
ORI	0.001301	0.4019	0.050827	0.545973
ORI	0.009873	0.037644	0.011672	0.940811
ORI	1e-05	0.348415	0.018344	0.63323
ORI	1e-05	0.384645	0.045398	0.569947
ORI	0.002396	0.133185	0.004913	0.859506
ORI	0.0104	0.100254	0.041268	0.848078
ORI	1e-05	0.230553	0.119464	0.649974
ORI	0.008428	0.012616	1e-05	0.978947
ORI	0.00584	0.080196	0.019896	0.894068
ORI	1e-05	0.372466	0.045274	0.58225
ORI	1e-05	0.35267	0.051051	0.596269
ORI	0.002151	1e-05	1e-05	0.997829
ORI	0.012123	1e-05	0.00332	0.984547
ORI	0.000583	0.355764	0.059697	0.583956
ORI	1e-05	0.280778	0.074425	0.644788
ORI	1e-05	0.367995	0.039388	0.592607
ORI	1e-05	0.491481	0.043932	0.464577
ORI	0.004024	0.255328	0.050096	0.690552
ORI	1e-05	1e-05	1e-05	0.99997
ORI	1e-05	0.527592	0.051467	0.420931
ORI	1e-05	0.366396	0.033698	0.599895
ORI	1e-05	0.555004	0.044335	0.400651
ORI	0.003802	0.445999	0.090718	0.459481
ORI	0.010885	0.298969	0.042162	0.647984
ORI	1e-05	0.7061	0.020018	0.273872
ORI	1e-05	0.216864	0.039472	0.743655
ORI	1e-05	0.43703	0.035114	0.527846
ORI	0.001768	0.337184	0.075858	0.58519
ORI	1e-05	0.288061	0.173965	0.537964
ORI	0.000695	0.350604	0.049994	0.598708
ORI	1e-05	0.616317	0.028108	0.355565
ORI	0.005737	0.182766	0.031821	0.779676
ORI	1e-05	0.448418	0.050468	0.501104
ORI	0.016933	0.242098	0.047222	0.693747
ORI	1e-05	0.726513	0.025578	0.247899
ORI	1e-05	0.723245	0.033828	0.242917
ORI	0.014672	0.046113	1e-05	0.939205
ORI	1e-05	0.330947	0.045054	0.623989
ORI	0.006313	0.08952	0.010329	0.893837
ORI	1e-05	0.402177	0.074223	0.523589
ORI	1e-05	0.285798	0.069226	0.644967
ORI	1e-05	0.390354	0.03461	0.575027
ORI	1e-05	0.350404	0.03761	0.611976
ORI	1e-05	0.291903	0.060507	0.647579
ORI	0.000561	0.311219	0.051234	0.636985
ORI	1e-05	0.310691	0.036086	0.653213
ORI	1e-05	0.324731	0.05367	0.62159
ORI	0.005693	0.193785	0.098443	0.70208
ORI	0.005019	0.235331	0.12459	0.63506
ORI	1e-05	0.30196	0.091035	0.606994
ORI	0.001283	0.163254	0.013577	0.821886
ORI	1e-05	0.276966	0.043844	0.67918
ORI	1e-05	0.325688	0.069713	0.604589
ORI	1e-05	0.398227	0.027598	0.574166
ORI	1e-05	0.31784	0.061586	0.620564
ORI	1e-05	0.235173	0.161631	0.603186
ORI	1e-05	0.231313	0.059829	0.708848
ORI	0.00727	0.446005	0.082089	0.464635
ORI	0.007545	0.250383	0.045126	0.696946
ORI	0.008727	0.26706	0.052275	0.671939
ORI	1e-05	0.511539	0.058436	0.430015
ORI	1e-05	0.3103	0.079117	0.610573
ORI	0.005648	0.251346	0.062409	0.680598
ORI	1e-05	0.473971	0.051153	0.474866
ORI	0.003768	0.24844	0.04423	0.703561
ORI	1e-05	0.394233	0.082346	0.52341
ORI	1e-05	0.470065	0.05466	0.475264
ORI	0.002684	0.287417	0.035027	0.674872
ORI	1e-05	0.335946	0.039653	0.624391
ORI	1e-05	0.23414	0.031583	0.734266
ORI	0.004495	0.259785	0.050579	0.685141
ORI	1e-05	0.369654	0.037207	0.593128
ORI	1e-05	0.64904	0.042112	0.308838
ORI	0.001432	0.279956	0.058322	0.66029
ORI	5.2e-05	0.309646	0.075336	0.614965
ORI	0.001365	0.28868	0.08706	0.622895
ORI	1e-05	0.500127	0.049437	0.450426
ORI	1e-05	0.304442	0.077102	0.618446
ORI	1e-05	0.444687	0.051311	0.503992
ORI	0.002578	0.382893	0.010006	0.604523
ORI	0.015139	0.037907	0.006984	0.939971
ORI	0.001313	0.240361	0.055284	0.703042
ORI	0.013132	0.200194	0.018607	0.768067
ORI	1e-05	0.545905	0.030012	0.424074
ORI	1e-05	0.294733	0.055337	0.64992
ORI	1e-05	0.369784	0.066403	0.563803
ORI	1e-05	0.368576	0.039477	0.591937
ORI	1e-05	0.315322	0.063214	0.621454
ORI	1e-05	0.736782	0.032414	0.230794
ORI	0.001468	0.336631	0.048956	0.612945
ORI	1e-05	0.060743	0.011372	0.927875
ORI	0.005253	0.192633	0.072393	0.729721
ORI	0.000636	0.355663	0.035224	0.608477
ORI	1e-05	0.272897	0.047469	0.679625
ORI	0.012569	0.102406	0.016681	0.868344
