region	group1	group2	group3	group4	group5	group6
AMR	1e-05	0.116679	0.641603	0.099022	0.016363	0.126324
AMR	1e-05	0.053566	0.795808	0.031054	0.006527	0.113035
AMR	0.013223	0.096043	0.616575	0.080674	0.005593	0.187892
AMR	0.002662	0.086931	0.676315	0.085554	0.003886	0.144652
AMR	0.008152	0.115812	0.646476	0.056236	0.013943	0.159382
AMR	0.002027	0.084902	0.648644	0.092188	0.015148	0.157091
AMR	0.004053	0.065753	0.781458	0.038108	0.009304	0.101324
AMR	0.00791	0.048163	0.687345	0.047163	0.001157	0.208261
AMR	0.007059	0.082746	0.660058	0.063647	0.007963	0.178526
AMR	0.009068	0.092044	0.685266	0.049218	0.012087	0.152317
AMR	0.004028	0.070237	0.614938	0.042953	0.006806	0.261037
AMR	1e-05	0.01279	0.728749	0.022961	0.019754	0.215736
AMR	0.003628	0.03163	0.449079	0.017164	0.012306	0.486193
AMR	1e-05	0.011217	0.870261	0.007115	0.014524	0.096872
AMR	0.004803	0.015239	0.93492	0.007855	1e-05	0.037172
AMR	1e-05	0.066172	0.602135	0.10928	1e-05	0.222393
AMR	0.013138	0.000954	0.565105	0.023744	0.02859	0.368469
AMR	1e-05	0.020274	0.404261	0.02847	0.008194	0.53879
AMR	1e-05	0.051696	0.621271	0.049986	0.013565	0.263472
AMR	0.011034	0.044418	0.667849	0.034836	0.017653	0.22421
AMR	1e-05	0.025709	0.567788	0.013858	0.020169	0.372467
AMR	1e-05	0.039804	0.562166	0.015097	0.017769	0.365155
AMR	0.005964	0.027948	0.559013	0.009854	0.003843	0.393379
AMR	0.011293	0.071285	0.446042	0.107713	0.010546	0.35312
AMR	0.005173	0.143084	0.399052	0.140879	0.020263	0.291548
AMR	1e-05	0.101725	0.491679	0.097203	0.014647	0.294736
AMR	1e-05	0.01406	0.796944	0.01036	0.011468	0.167158
AMR	0.001191	0.027361	0.800379	0.001409	0.009407	0.160253
AMR	1e-05	0.006982	0.834334	0.01353	1e-05	0.145133
AMR	1e-05	0.024315	0.854407	0.009247	0.001601	0.11042
AMR	0.00581	0.164082	0.372647	0.193573	0.019891	0.243997
AMR	1e-05	0.019203	0.612864	0.02008	0.0106	0.337243
AMR	0.003174	0.076383	0.699029	0.083776	0.00794	0.129696
AMR	0.00803	0.008863	0.851127	0.016345	0.006593	0.109042
AMR	0.005063	0.003848	0.828314	0.016897	0.009696	0.136182
AMR	0.010044	0.024067	0.765882	0.007813	0.005556	0.186638
AMR	1e-05	0.042778	0.494296	0.061853	0.018677	0.382387
AMR	1e-05	0.063208	0.501008	0.063269	0.022547	0.349958
AMR	1e-05	0.022463	0.599071	0.026151	0.009623	0.342682
AMR	1e-05	0.032095	0.613029	0.018865	0.017105	0.318896
EUR	0.007375	0.018632	0.965402	0.008571	1e-05	1e-05
EUR	1e-05	0.027413	0.96846	0.004096	1e-05	1e-05
EUR	1e-05	0.007919	0.982123	0.006537	0.003402	1e-05
EUR	1e-05	0.008447	0.980293	0.009906	0.001335	1e-05
EUR	0.002969	0.013616	0.973118	0.010277	1e-05	1e-05
EUR	1e-05	0.012301	0.980922	0.006747	1e-05	1e-05
EUR	1.4e-05	0.026805	0.973151	1e-05	1e-05	1e-05
EUR	0.001051	0.006357	0.982653	0.009919	1e-05	1e-05
EUR	1e-05	0.00469	0.989143	0.006132	1.6e-05	1e-05
EUR	1.3e-05	0.003289	0.98859	0.008088	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	0.00376	0.995924	0.000286	1e-05	1e-05
EUR	1e-05	0.002475	0.997485	1e-05	1e-05	1e-05
EUR	1e-05	0.001695	0.998265	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.999947	1.3e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	0.013416	0.982052	0.004501	1e-05	1e-05
EUR	1e-05	0.015337	0.970411	0.009868	0.004364	1e-05
EUR	0.001145	0.037023	0.960529	0.001283	1e-05	1e-05
EUR	1e-05	0.010032	0.976165	0.013773	1e-05	1e-05
EUR	0.002669	0.026159	0.971115	1e-05	3.7e-05	1e-05
EUR	1e-05	0.024283	0.975677	1e-05	1e-05	1e-05
EUR	1e-05	0.015195	0.984764	1.1e-05	1e-05	1e-05
EUR	0.00099	0.00341	0.985725	0.009854	1e-05	1e-05
AMR	0.000604	0.042624	0.72019	0.023609	0.011805	0.201168
AMR	0.002908	0.18285	0.384216	0.206594	0.010678	0.212754
AMR	0.011581	0.098174	0.445539	0.128245	0.014434	0.302026
AMR	0.000866	0.006181	0.308495	1e-05	0.012839	0.67161
AMR	1e-05	0.015713	0.518364	0.002916	0.021293	0.441704
AMR	1e-05	0.002818	0.349602	1e-05	0.015793	0.631767
AMR	1e-05	1e-05	0.056735	1e-05	1e-05	0.943225
AMR	0.009795	0.039787	0.506702	0.027031	0.005698	0.410987
AMR	1e-05	0.008657	0.387638	0.002743	0.011646	0.589306
SAS	0.722204	1e-05	0.276039	1e-05	0.001727	1e-05
SAS	0.701562	1e-05	0.282028	1e-05	0.015564	0.000826
SAS	0.700972	1e-05	0.29199	1e-05	0.001938	0.00508
SAS	0.6564	1e-05	0.34356	1e-05	1e-05	1e-05
EAS	0.017635	1e-05	1e-05	1e-05	0.982325	1e-05
EAS	0.042589	2e-05	1e-05	1.9e-05	0.957353	1e-05
EAS	0.020667	1e-05	0.002291	1e-05	0.977011	1e-05
EAS	0.02884	1e-05	1e-05	1e-05	0.97112	1e-05
EAS	0.029918	1e-05	1e-05	1e-05	0.970042	1e-05
EAS	0.011329	1e-05	1e-05	1.4e-05	0.988628	1e-05
EUR	0.002654	0.019567	0.969213	0.006956	0.0016	1e-05
EUR	1e-05	0.015446	0.977185	0.00734	1e-05	1e-05
EUR	1e-05	0.007354	0.987648	0.004967	1e-05	1e-05
EUR	1e-05	0.005989	0.986796	0.007185	1e-05	1e-05
EUR	0.007985	0.014415	0.976755	0.000817	1.8e-05	1e-05
EUR	1e-05	0.017881	0.978025	0.003125	0.000949	1e-05
EUR	1e-05	0.023966	0.975438	0.000566	1e-05	1e-05
EUR	1e-05	0.029996	0.969959	1.4e-05	1e-05	1e-05
EUR	0.011401	0.000592	0.977205	0.010782	1e-05	1e-05
EUR	0.008242	1.6e-05	0.977932	0.013791	1e-05	1e-05
EUR	0.003212	0.009518	0.970076	0.010737	0.006448	1e-05
EUR	1e-05	0.01539	0.968143	0.002677	0.002631	0.011148
EUR	0.006983	0.009322	0.975202	0.008473	1e-05	1e-05
EUR	1.1e-05	0.006172	0.976275	0.017522	1e-05	1e-05
EUR	1e-05	0.018455	0.973042	0.008473	1e-05	1e-05
EUR	1e-05	0.012781	0.972949	0.010499	0.003751	1e-05
EUR	1e-05	0.006458	0.981601	0.007561	0.004361	1e-05
EUR	0.00303	0.015143	0.965058	0.013364	0.003396	1e-05
EUR	1e-05	0.046424	0.930303	0.023243	1e-05	1e-05
EUR	1e-05	0.039766	0.948657	0.011546	1e-05	1e-05
EUR	0.000964	0.000649	0.990598	0.007769	1e-05	1e-05
EUR	1e-05	0.008742	0.9824	0.008828	1e-05	1e-05
EUR	0.014123	0.016246	0.951096	0.018515	1e-05	1e-05
EUR	1e-05	0.011778	0.947765	0.040427	1e-05	1e-05
EUR	1e-05	0.009093	0.983159	0.00586	0.001869	1e-05
EUR	0.002324	0.015029	0.982617	1e-05	1e-05	1e-05
EUR	1e-05	0.008491	0.98855	0.002922	1.7e-05	1e-05
EUR	0.000579	0.00848	0.990905	1.5e-05	1e-05	1e-05
EUR	1e-05	0.003419	0.992129	0.004422	1e-05	1e-05
EUR	1e-05	0.005754	0.987532	0.006684	1e-05	1e-05
EUR	1e-05	0.005017	0.985372	0.009582	1e-05	1e-05
EUR	1e-05	0.009614	0.986109	0.004247	1e-05	1e-05
EUR	1e-05	0.005765	0.992336	0.001869	1e-05	1e-05
EUR	1e-05	0.00727	0.99269	1e-05	1e-05	1e-05
EUR	1e-05	0.021489	0.97042	0.008061	1e-05	1e-05
EUR	0.001371	0.01278	0.980215	0.005614	1e-05	1e-05
EUR	0.003695	0.026534	0.944582	0.025169	1e-05	1e-05
EUR	1e-05	0.032747	0.942691	0.021307	0.003234	1e-05
EUR	0.015243	0.0229	0.955941	0.005897	1e-05	1e-05
EUR	0.001679	0.019204	0.970824	0.008273	1e-05	1e-05
EUR	1e-05	0.001597	0.998363	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	0.007597	0.028736	0.956198	0.006911	0.000548	1e-05
EUR	1e-05	0.017462	0.970937	0.011572	1e-05	1e-05
EUR	1e-05	0.009337	0.976708	0.013925	1e-05	1e-05
EUR	0.011285	0.012934	0.9657	0.01006	1e-05	1e-05
EUR	0.000616	0.019716	0.973583	0.006057	1.7e-05	1e-05
EUR	0.002843	0.014603	0.97241	0.010125	1e-05	1e-05
EUR	1e-05	0.012442	0.987518	1e-05	1e-05	1e-05
EUR	1e-05	1e-05	0.983747	0.016213	1e-05	1e-05
EUR	1e-05	0.015299	0.974871	0.005561	0.004249	1e-05
EUR	0.011207	0.0159	0.961975	0.010899	1e-05	1e-05
EUR	1e-05	0.007412	0.984998	0.00756	1e-05	1e-05
EUR	1e-05	1.9e-05	0.985973	0.013978	1e-05	1e-05
EUR	1e-05	0.014826	0.981808	0.003336	1e-05	1e-05
EUR	0.003533	0.012188	0.970267	0.013992	1e-05	1e-05
EUR	1e-05	0.004808	0.97388	0.021274	1.8e-05	1e-05
EUR	1e-05	0.010877	0.969101	0.016614	0.003388	1e-05
EUR	1e-05	0.014377	0.983331	0.002263	1e-05	1e-05
EUR	1e-05	0.009269	0.990691	1e-05	1e-05	1e-05
EUR	1e-05	0.010078	0.987362	0.002526	1.3e-05	1e-05
EUR	1e-05	0.004389	0.99064	0.004935	1.6e-05	1e-05
EUR	0.004955	0.00626	0.988615	1e-05	0.00015	1e-05
EUR	0.000538	0.005188	0.991569	0.002685	1e-05	1e-05
EUR	1e-05	0.005951	0.991019	0.002994	1.6e-05	1e-05
EUR	0.00074	0.00904	0.986569	0.003631	1e-05	1e-05
EUR	1.4e-05	0.014523	0.976316	0.009127	1e-05	1e-05
EUR	1e-05	0.022322	0.977638	1e-05	1e-05	1e-05
EUR	1e-05	0.004647	0.995313	1e-05	1e-05	1e-05
EUR	1e-05	0.004027	0.990702	0.005022	0.00023	1e-05
EUR	1.8e-05	1e-05	0.999942	1e-05	1e-05	1e-05
EUR	0.009831	1e-05	0.990129	1e-05	1e-05	1e-05
EUR	0.01283	1e-05	0.98713	1e-05	1e-05	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.007701	1e-05	1e-05	1.4e-05	0.992254	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.00709	1e-05	1e-05	1e-05	0.99287	1e-05
EAS	0.002041	1e-05	1e-05	1e-05	0.997919	1e-05
EAS	1e-05	1e-05	1e-05	1.7e-05	0.999943	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.005632	1e-05	1e-05	1e-05	0.994328	1e-05
EAS	0.004419	1e-05	1e-05	1e-05	0.995541	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.003021	1e-05	1e-05	1e-05	0.996939	1e-05
EAS	1e-05	1e-05	1.4e-05	1e-05	0.999946	1e-05
EAS	0.00233	1e-05	1e-05	1e-05	0.99763	1e-05
EAS	0.006128	1e-05	1e-05	1e-05	0.993832	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.003989	1e-05	1e-05	1e-05	0.995971	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.002485	1e-05	1e-05	1e-05	0.997475	1e-05
EAS	0.01133	1e-05	1e-05	1e-05	0.98863	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.000488	1e-05	1e-05	1e-05	0.999472	1e-05
EAS	0.023514	1e-05	1e-05	1e-05	0.976446	1e-05
EAS	0.021409	1e-05	1.4e-05	1e-05	0.978548	1e-05
EAS	0.029839	1e-05	0.000112	1e-05	0.970019	1e-05
EAS	0.020887	1e-05	1e-05	1e-05	0.979073	1e-05
EAS	0.033304	1e-05	1e-05	1e-05	0.966656	1e-05
EAS	0.026812	1e-05	1e-05	1e-05	0.973148	1e-05
EAS	0.039018	1e-05	1e-05	1e-05	0.960942	1e-05
EAS	0.032876	1e-05	1e-05	1e-05	0.967084	1e-05
EAS	0.027206	1e-05	1e-05	1e-05	0.972754	1e-05
EAS	0.037136	1e-05	1e-05	1e-05	0.962824	1e-05
EAS	0.020769	1e-05	0.006995	2.7e-05	0.972189	1e-05
EAS	0.013951	1e-05	1e-05	1e-05	0.986009	1e-05
EAS	0.031711	1e-05	1e-05	1e-05	0.968249	1e-05
EAS	0.025753	1e-05	1e-05	1e-05	0.974207	1e-05
EAS	0.035861	1e-05	1e-05	1e-05	0.964099	1e-05
EAS	0.024087	1e-05	1e-05	1e-05	0.975873	1e-05
EAS	0.02352	1e-05	1e-05	1e-05	0.97644	1e-05
EAS	0.007339	1e-05	0.00213	1e-05	0.990501	1e-05
EAS	0.013818	1e-05	1e-05	1.5e-05	0.986137	1e-05
EAS	0.029554	1e-05	0.001048	1e-05	0.969369	1e-05
EAS	0.024837	1e-05	1e-05	1e-05	0.975123	1e-05
EAS	0.016953	1e-05	1e-05	1e-05	0.983007	1e-05
EAS	0.027029	1e-05	1e-05	1e-05	0.972931	1e-05
EAS	0.016467	1e-05	1e-05	1e-05	0.983493	1e-05
EAS	0.034647	1e-05	1e-05	1e-05	0.965313	1e-05
EAS	0.026858	2e-05	0.003359	1e-05	0.969743	1e-05
EAS	0.025398	1e-05	1e-05	1e-05	0.974562	1e-05
EAS	0.017433	1e-05	0.00036	1e-05	0.982178	1e-05
EAS	0.018406	1e-05	1e-05	1e-05	0.981554	1e-05
EAS	0.032345	1e-05	1e-05	1e-05	0.967615	1e-05
EAS	0.025087	1e-05	1e-05	1e-05	0.974873	1e-05
EAS	0.018151	1e-05	0.003883	1e-05	0.977935	1e-05
EAS	0.034983	1e-05	1e-05	1e-05	0.964977	1e-05
EAS	0.029027	1e-05	0.00398	1e-05	0.966963	1e-05
AFR	0.0098	0.33037	0.148137	0.505551	0.006132	1e-05
AFR	0.329055	0.192357	0.068422	0.355754	0.053992	0.000421
AFR	1e-05	0.340341	0.037338	0.622291	1e-05	1e-05
AFR	0.008916	0.337863	0.133573	0.519159	0.00048	1e-05
AFR	0.00021	0.365843	0.058533	0.575394	1e-05	1e-05
AFR	0.000387	0.351048	0.115164	0.533382	1e-05	1e-05
AFR	1e-05	0.376355	0.032128	0.591022	0.000476	1e-05
AFR	0.001555	0.337572	0.125814	0.533883	0.001167	1e-05
AMR	0.004365	0.011674	0.224056	0.051407	0.007835	0.700663
AMR	0.003064	0.020788	0.312553	0.097157	0.009749	0.556689
AFR	1e-05	0.351996	0.081536	0.565603	0.000846	1e-05
AFR	0.002652	0.350908	0.028412	0.61523	0.002788	1e-05
AFR	0.003697	0.337673	0.09694	0.561664	1.6e-05	1e-05
AFR	0.004439	0.314679	0.146568	0.530249	4.1e-05	0.004024
AFR	0.007021	0.395281	0.066201	0.528374	0.003113	1e-05
AMR	0.00178	0.009679	0.142585	1e-05	0.004944	0.841001
AMR	0.016367	1e-05	0.225276	1e-05	0.004808	0.753529
AMR	1e-05	1e-05	0.026298	1e-05	1e-05	0.973662
AMR	1e-05	1e-05	0.237193	1e-05	0.019584	0.743193
AMR	1e-05	1e-05	0.0626	1e-05	0.013927	0.923444
AMR	0.004518	0.033151	0.146322	0.079393	0.081576	0.65504
AMR	1e-05	1e-05	1e-05	1e-05	0.012883	0.987077
AMR	1e-05	1e-05	0.066197	1e-05	0.002582	0.93119
AMR	0.004252	1e-05	0.212709	1e-05	1e-05	0.78301
AMR	1e-05	0.030552	0.23599	0.062827	0.059824	0.610797
AMR	0.002054	0.004248	0.2683	1e-05	0.009949	0.715438
AMR	0.010936	0.016868	0.305124	0.019412	0.008182	0.639478
AMR	1e-05	1e-05	0.005896	1e-05	0.008361	0.985713
AMR	1e-05	1e-05	0.231057	0.008889	0.003514	0.756519
AMR	0.000486	0.01963	0.124042	0.037975	0.018618	0.799249
AMR	0.015296	0.001785	0.158333	1e-05	0.00402	0.820556
AMR	0.002367	0.005938	0.096939	0.000677	0.400578	0.4935
AMR	0.000414	0.004474	0.225411	1e-05	0.0116	0.75809
AMR	0.00795	0.018303	0.350133	0.010768	0.019831	0.593015
AMR	0.016721	0.071125	0.116216	0.104585	0.071663	0.61969
AMR	1e-05	0.030829	0.099057	0.024108	0.017188	0.828808
AMR	0.021743	0.000668	0.009629	0.014726	0.009587	0.943646
AMR	0.002861	1e-05	0.107359	0.006574	0.012897	0.870299
AMR	0.00561	1e-05	0.093825	1e-05	0.009757	0.890788
AFR	1e-05	0.304684	0.079235	0.616051	1e-05	1e-05
AFR	0.002666	0.324007	0.135789	0.530868	0.00666	1e-05
AMR	1e-05	1e-05	0.006698	1e-05	1e-05	0.993262
AMR	0.007419	0.034096	0.316068	0.047787	0.019303	0.575327
AMR	1e-05	1e-05	0.356738	0.008853	0.011628	0.622761
AMR	1e-05	1e-05	0.037003	1e-05	0.023918	0.939049
AMR	0.005968	1e-05	0.339612	0.003042	0.020732	0.630636
AMR	1e-05	0.081836	0.276087	0.081551	0.017102	0.543414
AMR	1e-05	0.000231	0.164412	0.031327	0.019795	0.784224
AMR	1e-05	1e-05	0.039919	1e-05	0.013524	0.946527
AMR	0.001598	0.007436	0.321096	0.000285	0.012686	0.656899
AMR	0.001526	1e-05	0.217635	1e-05	0.000862	0.779956
AMR	0.008176	0.005113	0.28926	0.00564	0.006588	0.685223
AMR	0.015335	0.010748	0.238827	0.020619	0.007917	0.706555
AMR	0.007151	1e-05	0.215931	0.001259	0.016227	0.759422
AMR	0.004241	0.000681	0.305881	2.4e-05	0.011081	0.678092
AFR	0.001211	0.397682	0.077646	0.523233	0.000218	1e-05
AFR	1e-05	0.298959	0.13162	0.569392	1e-05	1e-05
AFR	0.002079	0.241586	0.438143	0.318172	1e-05	1e-05
AFR	0.001946	0.321544	0.153295	0.522097	0.001108	1e-05
AFR	1e-05	0.39636	0.074854	0.523173	0.005593	1e-05
AMR	1e-05	0.011206	0.247237	0.0093	0.015697	0.71655
AMR	1e-05	1e-05	0.099767	1e-05	0.015012	0.885191
AMR	0.005174	1e-05	0.114785	1e-05	0.013386	0.866635
AMR	0.006771	1e-05	0.218107	1.4e-05	0.015202	0.759896
AMR	1e-05	1e-05	0.180426	0.007098	0.012438	0.800018
AMR	1e-05	0.138073	0.299388	0.255197	0.000431	0.3069
AMR	0.002458	0.005656	0.156811	0.002947	0.012949	0.819179
AFR	1e-05	0.338492	0.150117	0.510643	0.000728	1e-05
AFR	1e-05	0.325529	0.158188	0.515203	1e-05	0.00106
AFR	1e-05	0.375336	0.07613	0.548498	1.6e-05	1e-05
AFR	0.004179	0.33448	0.028106	0.632708	0.000517	1e-05
AFR	0.002996	0.367496	0.121879	0.507608	1e-05	1e-05
EAS	0.114752	1e-05	0.003348	1e-05	0.88187	1e-05
EAS	0.037229	1e-05	0.003127	0.00183	0.957794	1e-05
EAS	0.015129	1e-05	0.007054	1e-05	0.977787	1e-05
EAS	0.029543	1e-05	1e-05	1e-05	0.970417	1e-05
EAS	0.024911	1e-05	1e-05	1e-05	0.975049	1e-05
EAS	0.011787	1e-05	1e-05	1e-05	0.988173	1e-05
EAS	0.007457	1e-05	1e-05	1e-05	0.992503	1e-05
EAS	0.021722	1e-05	1e-05	2e-05	0.978228	1e-05
EAS	1e-05	1e-05	1.4e-05	1e-05	0.999946	1e-05
EAS	0.011131	1e-05	0.000586	1e-05	0.988254	1e-05
EAS	0.008032	1e-05	0.001957	1e-05	0.989981	1e-05
EAS	0.027514	1e-05	0.001529	1e-05	0.970927	1e-05
EAS	0.025828	1e-05	1e-05	1e-05	0.974132	1e-05
EAS	0.027793	1e-05	1e-05	1e-05	0.972167	1e-05
EAS	0.0292	1e-05	0.00056	1e-05	0.97021	1e-05
EAS	0.031063	1.9e-05	1e-05	1e-05	0.968888	1e-05
EAS	0.01898	1e-05	1e-05	1.2e-05	0.980978	1e-05
AFR	1e-05	0.371329	0.024099	0.603099	0.001453	1e-05
AFR	1e-05	0.367066	0.030161	0.602742	1e-05	1e-05
AFR	0.00039	0.361845	0.065811	0.569318	0.002627	1e-05
AFR	1e-05	0.341397	0.12548	0.531053	0.00205	1e-05
EAS	0.035071	1e-05	1e-05	1e-05	0.964889	1e-05
EAS	0.064272	8.4e-05	0.003101	1e-05	0.932523	1e-05
EAS	0.022576	1e-05	1e-05	1e-05	0.977384	1e-05
EAS	0.034735	1e-05	1e-05	1e-05	0.965225	1e-05
EAS	0.021	1e-05	1e-05	1e-05	0.97896	1e-05
EAS	0.03448	1e-05	0.000117	1e-05	0.965373	1e-05
EAS	0.036338	1e-05	0.001795	1e-05	0.961837	1e-05
EAS	0.02462	1e-05	0.005854	1e-05	0.969496	1e-05
EAS	0.037811	1e-05	0.000312	1.8e-05	0.961839	1e-05
EAS	0.013985	1e-05	0.000972	1e-05	0.985013	1e-05
EAS	0.032985	1e-05	1.1e-05	1.6e-05	0.966968	1e-05
EAS	0.014539	1e-05	1e-05	1e-05	0.985421	1e-05
EAS	0.014333	1e-05	1e-05	1e-05	0.985627	1e-05
EAS	0.018289	1e-05	1e-05	1e-05	0.981671	1e-05
EAS	0.020901	1e-05	1e-05	1e-05	0.979059	1e-05
EAS	0.013298	1e-05	1e-05	1e-05	0.986662	1e-05
EAS	0.028642	1e-05	1e-05	1e-05	0.971318	1e-05
EAS	0.029488	1e-05	1e-05	1e-05	0.970472	1e-05
EAS	0.035039	1e-05	1e-05	1e-05	0.964921	1e-05
EAS	0.024072	1e-05	1e-05	1e-05	0.975888	1e-05
EAS	0.017085	1e-05	9e-04	1e-05	0.981985	1e-05
AMR	0.007437	0.002026	0.329489	0.012468	0.007098	0.641483
AMR	0.00687	0.051325	0.309457	0.074691	0.007324	0.550334
AFR	1e-05	0.358431	0.065553	0.575986	1e-05	1e-05
AMR	0.001927	0.011007	0.153451	1e-05	0.016208	0.817397
AMR	1e-05	1e-05	0.1088	1e-05	0.012544	0.878626
AMR	1e-05	1e-05	0.05987	1e-05	0.018781	0.921318
AFR	0.003206	0.429554	0.032212	0.535008	1e-05	1e-05
AFR	0.001874	0.342517	0.164178	0.487667	0.003755	1e-05
AFR	1e-05	0.321925	0.075192	0.601217	0.001646	1e-05
EAS	0.018901	1e-05	0.004769	1e-05	0.9763	1e-05
EAS	0.034842	1e-05	0.000694	1e-05	0.964434	1e-05
EAS	0.026617	1e-05	0.000208	1e-05	0.973145	1e-05
EAS	0.013861	1e-05	1e-05	1e-05	0.986099	1e-05
EAS	0.014546	1e-05	1e-05	1e-05	0.985414	1e-05
EAS	0.028799	1e-05	0.002307	1e-05	0.968864	1e-05
EAS	0.028917	1e-05	1e-05	1.8e-05	0.971035	1e-05
EAS	0.103911	1e-05	0.003144	1e-05	0.892916	1e-05
EAS	0.027183	1e-05	1e-05	1e-05	0.972777	1e-05
EAS	0.027591	1e-05	1e-05	1e-05	0.972369	1e-05
EAS	0.042531	1e-05	1e-05	1e-05	0.957429	1e-05
EAS	0.019645	1e-05	1e-05	1e-05	0.980315	1e-05
EAS	0.025875	1e-05	1e-05	1e-05	0.974085	1e-05
EAS	0.021646	1e-05	1e-05	1e-05	0.978314	1e-05
EAS	0.022856	1e-05	0.002027	1e-05	0.975087	1e-05
EAS	0.03227	1e-05	1e-05	1e-05	0.96769	1e-05
EAS	0.033022	1e-05	0.083618	1e-05	0.88333	1e-05
AFR	0.013108	0.323687	0.169307	0.490906	0.002981	1e-05
AFR	1e-05	0.382715	0.06544	0.551815	1e-05	1e-05
AMR	1e-05	1e-05	0.125291	1e-05	0.006278	0.868401
AMR	1e-05	1e-05	0.091733	1e-05	0.007382	0.900856
AMR	1e-05	1e-05	0.053108	1e-05	0.001317	0.945545
EAS	0.01465	1e-05	1e-05	1e-05	0.98531	1e-05
EAS	0.008078	1e-05	1e-05	1e-05	0.991882	1e-05
EAS	0.012424	1e-05	1e-05	1.7e-05	0.987529	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.000731	1e-05	1e-05	1e-05	0.999229	1e-05
EAS	0.00664	1e-05	1.1e-05	1e-05	0.993319	1e-05
EAS	0.014347	1e-05	1e-05	1e-05	0.985613	1e-05
EAS	0.017876	1e-05	1e-05	1e-05	0.982084	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.010608	1e-05	1e-05	1e-05	0.989352	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.008938	1e-05	1e-05	1e-05	0.991022	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	7e-05	1e-05	1e-05	1e-05	0.99989	1e-05
EAS	0.009645	1e-05	1e-05	1.3e-05	0.990313	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.99995	1e-05
EAS	0.003501	1e-05	1e-05	1e-05	0.996459	1e-05
EUR	1e-05	1e-05	0.99995	1e-05	1e-05	1e-05
EUR	1e-05	0.012294	0.987666	1e-05	1e-05	1e-05
EUR	0.017406	0.007289	0.973847	0.001438	1e-05	1e-05
EUR	1e-05	0.006853	0.985974	0.007142	1e-05	1e-05
EUR	0.001413	0.012019	0.985541	0.001007	1e-05	1e-05
EUR	1e-05	0.001454	0.993116	0.005399	1e-05	1e-05
EUR	0.002428	0.006724	0.990818	1e-05	1e-05	1e-05
EUR	0.001063	0.002337	0.990896	0.005684	1e-05	1e-05
EUR	1e-05	0.013136	0.977804	0.00903	1e-05	1e-05
EUR	1e-05	1e-05	0.97434	0.02562	1e-05	1e-05
EUR	0.007594	0.003836	0.974769	0.013773	1.8e-05	1e-05
EUR	0.002866	0.010989	0.979281	0.006845	1e-05	1e-05
EUR	1e-05	0.017662	0.977268	0.005039	1e-05	1e-05
EUR	0.051483	0.017688	0.923966	0.006842	1e-05	1e-05
EAS	0.006149	1e-05	1e-05	1e-05	0.993811	1e-05
AMR	0.001201	0.013458	0.327794	0.004641	0.019813	0.633094
AMR	0.009432	0.002762	0.445594	0.005708	0.002114	0.53439
AFR	0.00115	0.339734	0.066912	0.587052	0.005141	1e-05
AFR	1e-05	0.297214	0.195537	0.482408	0.001647	0.023185
AMR	1e-05	1e-05	0.025806	1e-05	0.016393	0.957771
AMR	0.000815	0.001919	0.173528	1e-05	0.018749	0.804979
AMR	1e-05	1e-05	0.217619	1e-05	0.015858	0.766493
AMR	0.00376	1e-05	0.070067	1e-05	1e-05	0.926143
AMR	1e-05	1e-05	0.066092	1e-05	0.02133	0.912548
AMR	0.00013	1e-05	0.027374	1e-05	0.016937	0.95554
AMR	1e-05	1e-05	1e-05	1e-05	1e-05	0.99995
AMR	0.009686	0.074257	0.147917	0.175101	0.011634	0.581406
AMR	1e-05	1e-05	0.050925	1e-05	0.006259	0.942786
AMR	0.014152	1e-05	0.307833	1e-05	0.010751	0.667245
AMR	0.003898	0.00546	0.096193	1e-05	0.007848	0.88659
AFR	1e-05	0.353303	0.039354	0.606404	0.000919	1e-05
