region	group1	group2	group3	group4	group5	group6	group7
EUR	0.890892	1e-05	0.019076	1e-05	0.001147	0.009766	0.079099
EUR	0.896542	1e-05	0.031306	0.005442	0.005588	1e-05	0.061102
EUR	0.897046	1e-05	0.018414	1e-05	0.004784	1e-05	0.079726
EUR	0.880459	1e-05	0.02035	0.003237	0.007015	1e-05	0.088919
EUR	0.889039	1e-05	0.018934	1e-05	1e-05	0.002831	0.089166
EUR	0.83901	1e-05	0.010627	1e-05	0.001574	1e-05	0.14876
EUR	0.874531	1e-05	0.008476	0.002194	1e-05	0.00418	0.110598
AMR	0.690636	0.207292	0.060199	0.001317	0.017456	1e-05	0.02309
AMR	0.362065	0.214684	0.38513	0.002535	0.01574	1e-05	0.019836
AMR	0.436669	0.305804	0.221758	0.012498	0.01897	1e-05	0.004291
AMR	0.283288	0.671315	0.00392	1e-05	0.018144	1e-05	0.023312
AMR	0.462989	0.444245	0.015565	1e-05	0.024536	1e-05	0.052645
AMR	0.302526	0.631383	0.000389	1e-05	0.02021	1e-05	0.045472
AMR	0.004545	0.938375	1e-05	1e-05	1e-05	1e-05	0.05704
AMR	0.461192	0.414491	0.06331	0.010372	0.008461	1e-05	0.042164
AMR	0.338845	0.591382	0.009466	1e-05	0.004278	0.008357	0.047662
SAS	0.180671	1e-05	1e-05	0.720858	1e-05	0.00102	0.097421
SAS	0.174269	0.000121	1e-05	0.699728	0.003581	0.011626	0.110665
SAS	0.184086	0.004487	1e-05	0.699701	0.001274	1e-05	0.110431
SAS	0.252151	1e-05	1e-05	0.655984	1e-05	1e-05	0.091825
EAS	1e-05	1e-05	1e-05	0.011876	0.112143	0.875941	1e-05
EAS	1e-05	1e-05	1e-05	0.03887	0.076557	0.884533	1e-05
EAS	1e-05	1e-05	1e-05	0.019027	0.073495	0.907438	1e-05
EAS	1e-05	1e-05	1e-05	0.024767	0.07986	0.895333	1e-05
EAS	1e-05	1e-05	1e-05	0.025882	0.101755	0.872323	1e-05
EAS	1e-05	1e-05	1e-05	0.003401	0.111213	0.885346	1e-05
EUR	0.877755	1e-05	0.020437	0.005121	1e-05	0.006609	0.090058
EUR	0.865947	1e-05	0.017506	0.003262	0.000753	0.001306	0.111216
EUR	0.890646	1e-05	0.007932	0.001367	0.001217	1e-05	0.098818
EUR	0.870976	1e-05	0.009374	1e-05	1e-05	1e-05	0.119609
EUR	0.884345	1e-05	0.010428	0.014679	1e-05	1e-05	0.090518
EUR	0.885563	1e-05	0.015668	1e-05	1e-05	0.005588	0.093152
EUR	0.903158	1e-05	0.019438	1e-05	1e-05	0.001225	0.076149
EUR	0.867096	1e-05	0.024102	1e-05	1e-05	0.004467	0.104306
EUR	0.895086	1e-05	0.00693	0.018452	1e-05	1e-05	0.079502
EUR	0.877864	1e-05	0.008566	0.012734	0.001851	1e-05	0.098965
EUR	0.894616	1e-05	0.014562	0.006364	0.0082	0.003318	0.072929
EUR	0.87937	0.013019	0.012659	1e-05	0.007728	1e-05	0.087204
EUR	0.880771	1e-05	0.01248	0.013288	1e-05	1e-05	0.093431
EUR	0.885911	1e-05	0.018524	1e-05	1e-05	0.004122	0.091414
EUR	0.906341	1e-05	0.021525	1e-05	0.001407	1e-05	0.070696
EUR	0.93749	1e-05	0.016666	1e-05	0.006077	0.006209	0.033538
EUR	0.864939	1e-05	0.00914	1e-05	0.009196	1e-05	0.116696
EUR	0.917312	1e-05	0.021578	0.007903	0.000866	0.009937	0.042395
EUR	0.910172	1e-05	0.061897	0.012075	1e-05	1e-05	0.015826
EUR	0.938918	1e-05	0.043184	0.003601	1e-05	0.007813	0.006464
EUR	0.928689	1e-05	0.002277	0.008542	1e-05	1e-05	0.060462
EUR	0.883783	1e-05	0.012546	0.002704	1e-05	0.000606	0.10034
EUR	0.827477	1e-05	0.029119	0.018397	1e-05	0.00178	0.123207
EUR	0.836302	1e-05	0.047371	1e-05	1e-05	1e-05	0.116287
EUR	0.896191	1e-05	0.008942	0.002634	1e-05	0.006942	0.085271
EUR	0.84461	1e-05	0.010537	0.00639	1e-05	1e-05	0.138433
EUR	0.888265	1e-05	0.007316	0.00073	1e-05	0.001233	0.102436
EUR	0.914401	1e-05	0.003752	0.008069	1.2e-05	1e-05	0.073746
EUR	0.8976	1e-05	0.003696	1e-05	1e-05	1e-05	0.098664
EUR	0.912807	1e-05	0.006753	1e-05	1e-05	0.00572	0.07469
EUR	0.891667	1e-05	0.009767	1e-05	1e-05	0.001954	0.096583
EUR	0.862946	1e-05	0.009578	1e-05	1e-05	0.000518	0.126928
EUR	0.905255	1e-05	0.003634	0.001696	1e-05	1e-05	0.089385
EUR	0.865698	1e-05	0.002981	1e-05	0.001488	1e-05	0.129802
EUR	0.864512	1e-05	0.023539	0.000974	0.000975	0.003208	0.106781
EUR	0.835382	1e-05	0.013636	0.005675	1e-05	0.000315	0.144971
EUR	0.888755	1e-05	0.044799	0.014641	1e-05	1e-05	0.051775
EUR	0.885183	1e-05	0.046607	0.002262	1e-05	0.011304	0.054625
EUR	0.880977	1e-05	0.022467	0.0228	0.001568	1e-05	0.072167
EUR	0.917366	1e-05	0.021102	0.008656	1e-05	0.003608	0.049247
EUR	0.897135	1e-05	1e-05	1e-05	1e-05	1e-05	0.102815
EUR	0.924259	1e-05	1e-05	1e-05	1e-05	1e-05	0.075691
EUR	0.864685	1e-05	0.029248	0.011103	1e-05	0.005345	0.089599
EUR	0.87591	1e-05	0.023643	1e-05	0.004053	1e-05	0.096364
EUR	0.839539	1e-05	0.01844	1e-05	1e-05	0.002773	0.139217
EUR	0.841926	1e-05	0.017534	0.014893	1e-05	0.002502	0.123126
EUR	0.877482	1e-05	0.019754	0.004429	1e-05	0.00273	0.095585
EUR	0.861101	1e-05	0.019472	0.008357	1e-05	1e-05	0.11104
EUR	0.891059	1e-05	0.008001	1e-05	1e-05	0.001875	0.099034
EUR	0.908512	1e-05	0.01123	0.001791	0.003271	1e-05	0.075176
EUR	0.899642	1e-05	0.014954	1e-05	1e-05	0.010323	0.075052
EUR	0.888475	1e-05	0.020573	0.015965	0.004148	1e-05	0.070819
EUR	0.906369	1e-05	0.010772	0.000942	1e-05	1e-05	0.081887
EUR	0.842123	1e-05	0.010321	0.003165	1e-05	1e-05	0.14436
EUR	0.891977	1e-05	0.013496	0.003171	1e-05	1e-05	0.091327
EUR	0.888598	1e-05	0.020122	0.010751	1e-05	0.001472	0.079038
EUR	0.917884	1e-05	0.020591	0.001468	1e-05	0.001824	0.058212
EUR	0.904878	1e-05	0.021668	1e-05	0.00933	1e-05	0.064094
EUR	0.887003	1e-05	0.012117	1e-05	1e-05	0.002197	0.098652
EUR	0.893688	1e-05	0.005306	1e-05	1e-05	1e-05	0.100967
EUR	0.895236	1.7e-05	0.007958	0.003727	0.000349	1e-05	0.092703
EUR	0.874767	1e-05	0.005835	1e-05	1e-05	1e-05	0.119359
EUR	0.877869	1e-05	0.000471	0.007016	0.004082	1e-05	0.110541
EUR	0.866919	1e-05	0.003815	0.005117	1e-05	1e-05	0.124119
EUR	0.874253	1e-05	0.005292	1e-05	1e-05	1e-05	0.120415
EUR	0.872334	1e-05	0.008282	0.006308	1e-05	1e-05	0.113046
EUR	0.871969	1e-05	0.018456	0.001949	1e-05	0.001467	0.106139
EUR	0.893174	1e-05	0.016944	0.002843	0.00076	0.000232	0.086036
EUR	0.82988	1e-05	1.5e-05	1e-05	1e-05	1e-05	0.170066
EUR	0.870069	1e-05	0.004974	0.000897	0.003538	1e-05	0.120502
EUR	0.661086	1.5e-05	1e-05	1.5e-05	1e-05	1e-05	0.338854
EUR	0.653819	1e-05	1e-05	0.002574	1e-05	1e-05	0.343567
EUR	0.647903	1e-05	1e-05	0.004841	1e-05	1e-05	0.347216
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.023421	0.976529	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1.2e-05	1e-05	1e-05	0.380467	0.619481	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.02712	0.97283	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.075415	0.924535	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.018304	0.981646	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.04107	0.95888	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.002841	0.997109	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.047751	0.952199	1e-05
EAS	1e-05	1e-05	1e-05	0.004919	0.010694	0.984348	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	0.018874	0.113574	0.867512	1e-05
EAS	1e-05	1e-05	1e-05	0.017058	0.073913	0.908989	1e-05
EAS	1e-05	1e-05	1e-05	0.026231	0.069772	0.903957	1e-05
EAS	1e-05	1e-05	1e-05	0.016344	0.089451	0.894165	1e-05
EAS	1e-05	1e-05	1e-05	0.030032	0.094157	0.875771	1e-05
EAS	1e-05	1e-05	1e-05	0.022899	0.102348	0.874713	1e-05
EAS	1e-05	1e-05	1e-05	0.03484	0.078685	0.886436	1e-05
EAS	1e-05	1e-05	1e-05	0.028935	0.065866	0.905159	1e-05
EAS	1e-05	1e-05	1e-05	0.022897	0.097844	0.879219	1e-05
EAS	1e-05	1e-05	1e-05	0.035237	0.065471	0.899252	1e-05
EAS	0.002059	1e-05	1e-05	0.018667	0.10056	0.874021	0.004673
EAS	1e-05	1e-05	1e-05	0.009803	0.085703	0.904455	1e-05
EAS	1e-05	1e-05	1e-05	0.027633	0.088323	0.884004	1e-05
EAS	1e-05	1e-05	1e-05	0.020524	0.07198	0.907456	1e-05
EAS	1e-05	1e-05	1e-05	0.033138	0.096488	0.870333	1e-05
EAS	1e-05	1e-05	1e-05	0.019733	0.082333	0.897894	1e-05
EAS	1e-05	1e-05	1e-05	0.019056	0.080334	0.90057	1e-05
EAS	1e-05	1e-05	1e-05	0.001882	0.101762	0.896316	1e-05
EAS	1e-05	1e-05	1e-05	0.006513	0.057778	0.935669	1e-05
EAS	1e-05	1e-05	1e-05	0.026673	0.109501	0.863786	1e-05
EAS	1e-05	1e-05	1e-05	0.021572	0.126681	0.851708	1e-05
EAS	1e-05	1e-05	1e-05	0.011782	0.10723	0.880948	1e-05
EAS	1e-05	1e-05	1e-05	0.022157	0.105218	0.872585	1e-05
EAS	1e-05	1e-05	1e-05	0.012539	0.092178	0.895243	1e-05
EAS	1e-05	1e-05	1e-05	0.031169	0.069942	0.898849	1e-05
EAS	0.002345	1e-05	1e-05	0.024849	0.098809	0.873967	1e-05
EAS	1e-05	1e-05	1e-05	0.021187	0.05264	0.926134	1e-05
EAS	1e-05	1e-05	1e-05	0.011037	0.067674	0.918651	0.002608
EAS	1e-05	1e-05	1e-05	0.01352	0.079515	0.906925	1e-05
EAS	1e-05	1e-05	1e-05	0.028455	0.079135	0.892371	1e-05
EAS	1e-05	1e-05	1e-05	0.022282	0.164987	0.812691	1e-05
EAS	1e-05	1e-05	1e-05	0.012843	0.104371	0.878513	0.004243
EAS	1e-05	1e-05	1e-05	0.031987	0.098587	0.869386	1e-05
EAS	1e-05	1e-05	1e-05	0.026739	0.099531	0.870559	0.003141
AFR	0.092583	1e-05	0.834807	0.009668	1e-05	0.004956	0.057966
AFR	0.041173	0.001416	0.547388	0.327743	1e-05	0.054018	0.028253
AFR	0.029289	1e-05	0.961523	0.000845	1e-05	1e-05	0.008313
AFR	0.085182	1e-05	0.855825	0.007984	1e-05	0.000542	0.050448
AFR	0.044436	1e-05	0.939757	0.000484	1e-05	1e-05	0.015294
AFR	0.085259	1e-05	0.88276	0.000768	1e-05	1e-05	0.031182
AFR	0.020456	1e-05	0.966068	1e-05	1e-05	0.001045	0.012401
AFR	0.09945	1e-05	0.869608	0.00154	0.001796	1e-05	0.027586
AMR	0.174098	0.699	0.06246	0.003251	0.009617	1e-05	0.051564
AMR	0.300686	0.559518	0.115608	0.003771	0.007778	0.004176	0.008462
AFR	0.052242	1e-05	0.916337	1e-05	1e-05	0.000863	0.030528
AFR	0.007846	1e-05	0.96557	0.002338	1e-05	0.00235	0.021876
AFR	0.058579	1e-05	0.898303	0.003058	1e-05	1e-05	0.04003
AFR	0.112651	0.003991	0.843206	0.004392	1e-05	0.000428	0.035322
AFR	0.054187	1e-05	0.921716	0.006841	1e-05	0.00333	0.013906
AMR	0.094433	0.838537	0.009614	0.00158	0.004134	1e-05	0.051692
AMR	0.18919	0.753701	1e-05	0.015794	0.004599	0.000378	0.036327
AMR	1e-05	0.969047	1e-05	1e-05	1e-05	1e-05	0.030903
AMR	0.196107	0.741987	1e-05	1e-05	0.020814	1e-05	0.041061
AMR	0.016743	0.919385	1e-05	1e-05	0.012699	1e-05	0.051144
AMR	0.108573	0.654266	0.112367	0.003924	0.026445	0.05465	0.039774
AMR	1e-05	0.986694	1e-05	1e-05	0.013256	1e-05	1e-05
AMR	0.010937	0.92653	1e-05	1e-05	1e-05	0.001703	0.060801
AMR	0.170663	0.782324	1e-05	0.003578	1e-05	1e-05	0.043405
AMR	0.194067	0.611185	0.092425	1e-05	0.021335	0.038578	0.0424
AMR	0.213484	0.714544	0.002926	0.000591	1e-05	0.011857	0.056588
AMR	0.255946	0.639386	0.034872	0.01016	0.010266	1e-05	0.049361
AMR	1e-05	0.982257	1e-05	1e-05	0.005937	1e-05	0.011766
AMR	0.161769	0.754568	0.008199	1e-05	0.002818	1e-05	0.072626
AMR	0.082717	0.796276	0.057809	0.00026	0.018727	1e-05	0.044201
AMR	0.143785	0.819	0.000784	0.013823	0.007588	1e-05	0.01501
AMR	0.078796	0.493915	0.006159	0.001369	0.138342	0.262272	0.019147
AMR	0.17768	0.756011	0.003208	1.5e-05	0.013686	1e-05	0.049389
AMR	0.336225	0.594309	0.026666	0.007506	0.025106	1e-05	0.010178
AMR	0.10288	0.619559	0.175147	0.016258	0.024838	0.047245	0.014074
AMR	0.076425	0.827397	0.054892	1e-05	0.007735	0.008898	0.024643
AMR	1e-05	0.940387	0.015362	0.018096	0.010867	1e-05	0.015269
AMR	0.086013	0.867938	0.006198	0.00216	0.013845	1e-05	0.023837
AMR	0.052305	0.887639	1e-05	0.004382	0.008882	1e-05	0.046773
AFR	0.056283	1e-05	0.919729	1e-05	1e-05	1e-05	0.023948
AFR	0.090595	1e-05	0.853552	0.00172	1e-05	0.007108	0.047005
AMR	1e-05	0.987938	1e-05	1e-05	1e-05	1e-05	0.012012
AMR	0.26764	0.576325	0.080315	0.007577	0.009312	0.010759	0.048072
AMR	0.300797	0.624004	0.007088	1e-05	0.004836	0.007481	0.055784
AMR	1e-05	0.935222	1e-05	1e-05	0.022345	1e-05	0.042393
AMR	0.287246	0.631104	0.00103	0.006538	0.01608	0.005926	0.052076
AMR	0.217601	0.541581	0.161979	1e-05	0.019627	1e-05	0.059193
AMR	0.11116	0.78208	0.031441	1e-05	0.009033	0.009818	0.056459
AMR	0.013768	0.94399	1e-05	1e-05	0.008857	0.003423	0.029941
AMR	0.250795	0.657121	0.006474	0.001802	0.000532	0.011705	0.07157
AMR	0.208259	0.780932	1e-05	0.000336	0.003011	1e-05	0.007443
AMR	0.231394	0.685162	0.009743	0.008185	0.003049	0.00347	0.058997
AMR	0.214961	0.707116	0.030145	0.01546	0.00942	1e-05	0.022889
AMR	0.174161	0.757679	0.000225	0.006773	0.017872	1e-05	0.04328
AMR	0.256602	0.677797	1e-05	0.003278	0.013081	1e-05	0.049222
AFR	0.052364	1e-05	0.919389	0.001013	1.1e-05	1e-05	0.027202
AFR	0.103653	1.2e-05	0.86682	1e-05	1e-05	1e-05	0.029486
AFR	0.285098	1e-05	0.557993	1e-05	1e-05	1e-05	0.156869
AFR	0.110779	1e-05	0.842049	0.001875	0.001207	1e-05	0.04407
AFR	0.057468	1e-05	0.917671	1e-05	1e-05	0.005707	0.019124
AMR	0.210429	0.71705	0.019237	1e-05	1e-05	0.016435	0.03683
AMR	0.056566	0.881871	1e-05	1e-05	0.011628	0.002274	0.047641
AMR	0.073083	0.863141	1e-05	0.004595	0.013681	1e-05	0.045479
AMR	0.174276	0.759262	1e-05	0.006058	0.008184	0.007121	0.045088
AMR	0.144173	0.79907	0.006265	1e-05	1e-05	0.012585	0.037888
AMR	0.268314	0.308911	0.390684	1e-05	1e-05	0.001963	0.030109
AMR	0.120431	0.817523	0.008125	0.002124	0.009653	0.003462	0.038682
AFR	0.112808	1e-05	0.847261	1e-05	1e-05	0.001005	0.038896
AFR	0.099486	0.000729	0.839464	1e-05	1e-05	1e-05	0.060292
AFR	0.045578	1e-05	0.922498	1e-05	1e-05	1e-05	0.031885
AFR	0.012891	1e-05	0.966467	0.003199	1e-05	0.000984	0.016439
AFR	0.089321	1e-05	0.873307	0.00299	1e-05	1e-05	0.034351
EAS	1e-05	1e-05	1e-05	0.113567	0.03786	0.844674	0.003869
EAS	0.003795	1e-05	1e-05	0.035248	0.072847	0.888081	1e-05
EAS	0.006104	1e-05	1e-05	0.012114	0.095809	0.885944	1e-05
EAS	1e-05	1e-05	1e-05	0.025592	0.051457	0.92253	0.00039
EAS	1e-05	1e-05	1e-05	0.019773	0.055569	0.924618	1e-05
EAS	1e-05	1e-05	1e-05	0.005043	0.079151	0.915765	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.06833	0.93162	1e-05
EAS	1e-05	1e-05	1e-05	0.017814	0.064277	0.917869	1e-05
EAS	1e-05	1e-05	1e-05	1.1e-05	0.22573	0.774219	1e-05
EAS	1e-05	1e-05	1e-05	0.006159	0.123317	0.870484	1e-05
EAS	1e-05	1e-05	1e-05	0.002561	0.20442	0.792978	1e-05
EAS	0.001809	1e-05	1e-05	0.023436	0.101566	0.87316	1e-05
EAS	1e-05	1e-05	1e-05	0.021788	0.111794	0.866377	1e-05
EAS	1e-05	1e-05	1e-05	0.023433	0.064339	0.912188	1e-05
EAS	1e-05	1e-05	1e-05	0.026596	0.081492	0.891557	0.000325
EAS	1e-05	1e-05	1e-05	0.027711	0.049378	0.92287	1e-05
EAS	1e-05	1e-05	1e-05	0.014161	0.094525	0.891274	1e-05
AFR	0.019191	1e-05	0.972971	1e-05	1e-05	0.001933	0.005875
AFR	0.022819	1e-05	0.968618	1e-05	1e-05	1e-05	0.008524
AFR	0.039656	1e-05	0.93001	1e-05	1e-05	0.002624	0.02768
AFR	0.086074	1e-05	0.870985	1e-05	1e-05	0.001753	0.041158
EAS	1e-05	1e-05	1e-05	0.031459	0.095109	0.873392	1e-05
EAS	0.001888	1e-05	1e-05	0.062773	0.087452	0.84699	0.000878
EAS	1e-05	1e-05	1e-05	0.018042	0.078462	0.903457	1e-05
EAS	1e-05	1e-05	1e-05	0.030954	0.092871	0.876136	1e-05
EAS	1e-05	1e-05	1e-05	0.015695	0.059753	0.924513	1e-05
EAS	1e-05	1e-05	1e-05	0.031347	0.081713	0.886899	1e-05
EAS	1e-05	1e-05	1e-05	0.033076	0.105323	0.859351	0.002221
EAS	0.005476	1e-05	1e-05	0.021763	0.075702	0.897028	1e-05
EAS	1e-05	1e-05	1e-05	0.035388	0.095863	0.868709	1e-05
EAS	1e-05	1e-05	1e-05	0.007631	0.103337	0.888991	1e-05
EAS	1e-05	1e-05	1e-05	0.02893	0.080397	0.890633	1e-05
EAS	1e-05	1e-05	1e-05	0.007378	0.068947	0.923636	1e-05
EAS	1e-05	1e-05	1e-05	0.009149	0.049645	0.941165	1e-05
EAS	1e-05	1e-05	1e-05	0.013707	0.065623	0.92063	1e-05
EAS	1e-05	1e-05	1e-05	0.015718	0.081241	0.903001	1e-05
EAS	1e-05	1e-05	1e-05	0.009439	0.235177	0.755344	1e-05
EAS	1e-05	1e-05	1e-05	0.024531	0.090178	0.88525	1e-05
EAS	1e-05	1e-05	1e-05	0.026755	0.06193	0.911275	1e-05
EAS	1e-05	1e-05	1e-05	0.030833	0.075555	0.893572	1e-05
EAS	1e-05	1e-05	1e-05	0.019076	0.065973	0.914911	1e-05
EAS	1e-05	1e-05	1e-05	0.011127	0.065364	0.923468	1e-05
AMR	0.271896	0.640491	0.013182	0.005956	0.010586	1e-05	0.057879
AMR	0.282643	0.552379	0.123807	0.007269	0.002621	0.006158	0.025123
AFR	0.042075	1e-05	0.933201	1e-05	1e-05	1e-05	0.024684
AMR	0.099718	0.813477	0.010605	0.001688	0.017365	1e-05	0.057138
AMR	0.088372	0.876999	1e-05	1e-05	0.009966	0.00253	0.022113
AMR	0.019934	0.9183	1e-05	1e-05	1e-05	0.01696	0.044776
AFR	0.01761	1e-05	0.963179	0.002772	1e-05	1e-05	0.016409
AFR	0.127069	1e-05	0.828136	0.001689	1e-05	0.004027	0.03906
AFR	0.041054	1e-05	0.922469	1e-05	1e-05	0.000957	0.03549
EAS	0.003685	1e-05	1e-05	0.016558	0.090712	0.889015	1e-05
EAS	1e-05	1e-05	1e-05	0.031696	0.091033	0.877231	1e-05
EAS	1e-05	1e-05	1e-05	0.02271	0.070343	0.906907	1e-05
EAS	1e-05	1e-05	1e-05	0.009497	0.257356	0.733107	1e-05
EAS	1e-05	1e-05	1e-05	0.008009	0.076935	0.915016	1e-05
EAS	1e-05	1e-05	1e-05	0.02803	0.075681	0.896248	1e-05
EAS	1e-05	1e-05	1e-05	0.024776	0.083653	0.891531	1e-05
EAS	1e-05	1e-05	1e-05	0.102983	0.047389	0.846895	0.002703
EAS	1e-05	1e-05	1e-05	0.0233	0.067732	0.908927	1e-05
EAS	1e-05	1e-05	1e-05	0.023118	0.073815	0.903027	1e-05
EAS	1e-05	1e-05	1e-05	0.039234	0.082279	0.878447	1e-05
EAS	1e-05	1e-05	1e-05	0.014383	0.083306	0.902271	1e-05
EAS	1e-05	1e-05	1e-05	0.020876	0.062216	0.916868	1e-05
EAS	1e-05	1e-05	1e-05	0.01798	0.090263	0.891717	1e-05
EAS	0.000648	1e-05	1e-05	0.020093	0.105971	0.873258	1e-05
EAS	1e-05	1e-05	1e-05	0.028208	0.098966	0.872786	1e-05
EAS	0.069589	1e-05	1e-05	0.030784	0.111023	0.774114	0.01447
AFR	0.103228	1e-05	0.81348	0.011598	1e-05	0.002861	0.068813
AFR	0.035078	1e-05	0.93324	1e-05	1e-05	1e-05	0.031642
AMR	0.083456	0.866023	1e-05	1e-05	0.005156	1e-05	0.045334
AMR	0.044585	0.89624	1e-05	1e-05	0.00766	1e-05	0.051484
AMR	1e-05	0.94101	1e-05	1e-05	1.3e-05	1e-05	0.058936
EAS	1e-05	1e-05	1e-05	0.007494	1e-05	0.992456	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	0.007153	0.030106	0.962701	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.028284	0.971666	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	0.007059	0.036877	0.956024	1e-05
EAS	1e-05	1e-05	1e-05	0.014313	0.060736	0.924911	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	0.0033	0.030618	0.966041	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.022756	0.977194	1e-05
EAS	1e-05	1e-05	1e-05	0.001795	1e-05	0.998155	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.008743	0.991207	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.000125	0.999825	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.022072	0.977878	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.018511	0.981439	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	1e-05	0.99994	1e-05
EAS	1e-05	1e-05	1e-05	1e-05	0.026465	0.973485	1e-05
EUR	0.633431	1e-05	1e-05	1.5e-05	1e-05	1e-05	0.366514
EUR	0.891966	1e-05	0.007774	1e-05	0.000144	0.001223	0.098873
EUR	0.831975	1e-05	0.004886	0.020962	1e-05	1e-05	0.142148
EUR	0.892734	1e-05	0.010001	1e-05	0.001775	1e-05	0.09546
EUR	0.855996	1e-05	0.008611	0.005979	0.000125	1e-05	0.129269
EUR	0.835872	1e-05	0.003769	0.000897	1e-05	1e-05	0.159433
EUR	0.862857	1e-05	0.001287	0.008229	1e-05	1e-05	0.127597
EUR	0.837536	1e-05	0.004073	0.004477	1e-05	1e-05	0.153883
EUR	0.899666	1e-05	0.017718	1e-05	1e-05	1e-05	0.082577
EUR	0.89241	1e-05	0.020138	0.004525	0.000823	1e-05	0.082084
EUR	0.894337	1e-05	0.012149	0.013029	0.002146	1e-05	0.078319
EUR	0.859931	1e-05	0.013095	0.007293	1e-05	0.001165	0.118496
EUR	0.899142	1e-05	0.018002	0.001023	1e-05	1e-05	0.081803
EUR	0.848023	1e-05	0.018985	0.057363	1e-05	0.00304	0.07257
EAS	1e-05	1e-05	1e-05	1e-05	0.010448	0.989502	1e-05
AMR	0.277312	0.633252	0.01665	0.001282	0.019987	0.001359	0.050159
AMR	0.384763	0.535949	0.006529	0.008682	0.004956	1e-05	0.05911
AFR	0.04047	1e-05	0.925819	0.001387	0.002812	0.001822	0.027679
AFR	0.127076	0.022679	0.778386	1e-05	0.000913	1e-05	0.070927
AMR	1e-05	0.954989	1e-05	1e-05	0.012163	0.000815	0.032003
AMR	0.131902	0.803134	0.001	0.001109	0.015323	0.003576	0.043957
AMR	0.185897	0.767101	1e-05	1e-05	1e-05	0.015238	0.031734
AMR	0.025293	0.921886	1e-05	0.002649	1e-05	1e-05	0.050141
AMR	0.034808	0.908652	1e-05	1e-05	0.021947	1e-05	0.034563
AMR	0.008212	0.952344	1e-05	1e-05	0.015813	1e-05	0.023601
AMR	1e-05	0.99994	1e-05	1e-05	1e-05	1e-05	1e-05
AMR	0.09283	0.579792	0.249492	0.009328	0.000774	0.009723	0.058062
AMR	0.015265	0.939479	1e-05	1e-05	1e-05	0.005643	0.039583
AMR	0.268901	0.668617	1e-05	0.013048	1e-05	0.011833	0.037581
AMR	0.080917	0.885489	0.004928	0.003725	1e-05	0.007686	0.017245
AFR	0.017796	1e-05	0.958824	1e-05	1e-05	0.000892	0.022459
AFR	0.124196	1e-05	0.799353	0.001787	1e-05	1e-05	0.074634
AFR	0.133874	1e-05	0.789157	0.005211	1e-05	0.003252	0.068486
AFR	0.117098	1e-05	0.839036	0.003152	1e-05	0.001642	0.039053
AMR	0.16071	0.769205	0.010515	0.001107	0.00419	0.008255	0.046019
AMR	0.20217	0.729709	0.006022	0.006853	0.012915	1e-05	0.042322
AMR	0.000767	0.954881	1e-05	1e-05	0.013122	1e-05	0.0312
