region	group1	group2	group3	group4	group5
AFR	0.993529	0.006441	1e-05	1e-05	1e-05
AFR	0.991736	0.008234	1e-05	1e-05	1e-05
AFR	0.97959	0.019773	1e-05	1e-05	0.000616
AFR	0.981618	0.018352	1e-05	1e-05	1e-05
AFR	0.981854	0.018116	1e-05	1e-05	1e-05
AFR	0.979294	0.020676	1e-05	1e-05	1e-05
AFR	0.983761	0.016209	1e-05	1e-05	1e-05
AFR	0.977375	0.022595	1e-05	1e-05	1e-05
AFR	0.992388	0.007582	1e-05	1e-05	1e-05
AFR	0.981339	0.015893	1e-05	1e-05	0.002748
AFR	0.987178	0.012017	1e-05	1e-05	0.000785
AFR	0.982498	0.017472	1e-05	1e-05	1e-05
AFR	0.971639	0.02439	1e-05	1e-05	0.00395
AFR	0.983323	0.016647	1e-05	1e-05	1e-05
AFR	0.984533	0.015196	1e-05	1e-05	0.000251
AFR	0.982758	0.017212	1e-05	1e-05	1e-05
AFR	0.993084	0.006886	1e-05	1e-05	1e-05
AFR	0.988211	0.011759	1e-05	1e-05	1e-05
AFR	0.983458	0.016512	1e-05	1e-05	1e-05
AFR	0.981094	0.018876	1e-05	1e-05	1e-05
AFR	0.993356	0.006614	1e-05	1e-05	1e-05
AFR	0.983302	0.016668	1e-05	1e-05	1e-05
AFR	0.975535	0.024435	1e-05	1e-05	1e-05
AFR	0.980813	0.019157	1e-05	1e-05	1e-05
AFR	0.985083	0.014887	1e-05	1e-05	1e-05
AFR	0.986733	0.013237	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1.1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.986407	0.013563	1e-05	1e-05	1e-05
AFR	0.984022	0.015948	1e-05	1e-05	1e-05
SAS	1e-05	0.081529	0.099721	1e-05	0.81873
SAS	1e-05	0.078724	0.100776	1e-05	0.820481
SAS	1e-05	0.099306	0.103511	1e-05	0.797163
SAS	1e-05	0.077847	0.113352	1e-05	0.808781
SAS	1e-05	0.111648	0.022466	1e-05	0.865866
SAS	1e-05	0.12149	0.021236	1e-05	0.857254
SAS	1e-05	0.131608	0.016931	1e-05	0.851442
SAS	1e-05	0.101017	0.023753	1e-05	0.875209
SAS	1e-05	0.107491	0.024141	1e-05	0.868348
SAS	1e-05	0.153734	0.004133	1e-05	0.842113
AFR	0.992983	0.006987	1e-05	1e-05	1e-05
AFR	0.996398	0.003572	1e-05	1e-05	1e-05
AFR	0.99344	0.00653	1e-05	1e-05	1e-05
AFR	0.987923	0.012047	1e-05	1e-05	1e-05
AFR	0.994493	0.005477	1e-05	1e-05	1e-05
AFR	0.996417	0.003553	1e-05	1e-05	1e-05
AFR	0.987831	0.012139	1e-05	1e-05	1e-05
AFR	0.990066	0.009904	1e-05	1e-05	1e-05
AFR	0.976069	0.023864	1e-05	1e-05	4.7e-05
AFR	0.975668	0.021974	1e-05	1e-05	0.002338
AFR	0.986482	0.013488	1e-05	1e-05	1e-05
AFR	0.986688	0.013282	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999797	0.000173	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.997137	0.002833	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1.1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.990262	0.009708	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999958	1e-05	1.2e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1e-05	1.1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999958	1e-05	1.2e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
SAS	1e-05	0.138911	0.033444	1e-05	0.827625
SAS	1e-05	0.146506	0.021633	1e-05	0.831841
SAS	1e-05	0.315835	0.000307	0.003373	0.680474
SAS	1e-05	0.281235	0.006396	0.00018	0.712179
SAS	1e-05	0.35067	1e-05	0.001003	0.648307
SAS	1e-05	0.38952	1e-05	1e-05	0.61045
AFR	0.990235	0.009735	1e-05	1e-05	1e-05
AFR	0.994806	0.005164	1e-05	1e-05	1e-05
AFR	0.971912	0.028058	1e-05	1e-05	1e-05
AFR	0.987052	0.012918	1e-05	1e-05	1e-05
AFR	0.961325	0.038645	1e-05	1e-05	1e-05
AFR	0.972769	0.027201	1e-05	1e-05	1e-05
AFR	0.986754	0.013216	1e-05	1e-05	1e-05
AFR	0.978514	0.021456	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999953	1e-05	1.7e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999952	1.8e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999956	1e-05	1.4e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999669	0.000301	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1e-05	1.1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
SAS	1e-05	0.214811	0.014357	0.000598	0.770224
SAS	1e-05	0.263348	0.014401	0.000601	0.72164
SAS	1e-05	0.316726	0.007592	0.002176	0.673497
SAS	1e-05	0.149688	0.018672	1e-05	0.831621
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999953	1e-05	1.7e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999953	1e-05	1.7e-05	1e-05	1e-05
AFR	0.989011	0.010959	1e-05	1e-05	1e-05
AFR	0.947587	0.052383	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999959	1e-05	1.1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.998127	0.001843	1e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
AFR	0.999958	1e-05	1.2e-05	1e-05	1e-05
AFR	0.99996	1e-05	1e-05	1e-05	1e-05
SAS	1e-05	0.087023	0.127125	0.000556	0.785286
SAS	1e-05	0.077307	0.104615	1e-05	0.818058
SAS	1e-05	0.083498	0.120428	0.000752	0.795312
SAS	1e-05	0.086054	0.128014	0.000856	0.785066
SAS	1e-05	0.103471	0.138559	1e-05	0.75795
SAS	1e-05	0.097636	0.127479	1e-05	0.774865
SAS	1e-05	0.013702	0.033061	1e-05	0.953218
SAS	1e-05	0.064591	0.125649	1e-05	0.80974
SAS	1e-05	0.078641	0.109039	1e-05	0.812299
SAS	1e-05	0.082088	0.154054	1e-05	0.763837
SAS	1e-05	0.093525	0.135318	1e-05	0.771137
SAS	1e-05	0.087984	0.132004	1e-05	0.779991
SAS	1.1e-05	0.094702	0.127634	1e-05	0.777643
SAS	1e-05	0.095592	0.127477	1e-05	0.776911
SAS	1e-05	0.28712	1e-05	0.002881	0.709978
SAS	1e-05	0.38921	1e-05	0.006835	0.603935
SAS	1e-05	0.352023	1e-05	1e-05	0.647947
SAS	1e-05	0.375244	1e-05	0.000888	0.623848
SAS	0.004039	0.298864	0.007376	0.001323	0.688398
SAS	1e-05	0.26073	0.008235	0.000905	0.73012
SAS	1e-05	0.20657	0.01658	1e-05	0.776831
SAS	1e-05	0.330093	0.00416	0.001303	0.664433
SAS	1e-05	0.2652	0.022289	0.001222	0.711279
SAS	1e-05	0.09426	0.01218	1e-05	0.89354
SAS	1e-05	0.098141	0.036344	1e-05	0.865495
SAS	0.001879	0.032924	0.03463	1e-05	0.930557
SAS	1e-05	0.068638	0.022028	1e-05	0.909314
SAS	1e-05	0.063688	0.022618	1e-05	0.913674
SAS	1e-05	0.061907	0.032913	1e-05	0.90516
SAS	1e-05	0.061922	0.028215	1e-05	0.909844
SAS	1e-05	0.228595	0.028103	0.001403	0.741888
SAS	1e-05	0.214349	0.024831	0.003907	0.756903
SAS	1e-05	0.166672	0.021854	1e-05	0.811454
SAS	1e-05	0.18583	0.009319	0.002286	0.802556
SAS	1e-05	0.120691	0.032733	1e-05	0.846556
SAS	1e-05	0.07103	0.035532	1e-05	0.893418
SAS	1.5e-05	0.072788	0.04212	1e-05	0.885066
SAS	1e-05	0.188979	0.01832	0.003548	0.789143
SAS	1e-05	0.072604	0.004919	1e-05	0.922457
SAS	1e-05	0.067805	0.021526	1e-05	0.910649
SAS	1e-05	0.081939	0.020463	1e-05	0.897578
SAS	1e-05	0.066176	0.020588	1e-05	0.913216
SAS	1.2e-05	0.075456	0.021182	1e-05	0.903339
SAS	0.003801	0.051602	0.037758	1e-05	0.906828
SAS	1e-05	1e-05	0.040385	1e-05	0.959585
SAS	1e-05	0.059861	0.01318	1e-05	0.926939
SAS	1e-05	0.023367	0.028391	1e-05	0.948222
SAS	1e-05	0.065866	0.018827	1e-05	0.915287
SAS	1e-05	0.04919	0.007755	1e-05	0.943036
SAS	1e-05	0.064602	0.01519	1e-05	0.920188
SAS	1e-05	0.046637	0.038068	1e-05	0.915275
SAS	1e-05	0.038211	0.029432	1e-05	0.932337
SAS	1e-05	0.044466	0.035687	1e-05	0.919827
SAS	0.002911	0.193739	0.079696	1e-05	0.723643
SAS	1e-05	0.048853	0.024604	1e-05	0.926523
SAS	1e-05	0.060625	0.019804	1e-05	0.919551
SAS	1e-05	0.067989	0.02833	1e-05	0.903662
SAS	1e-05	0.086402	0.023548	1e-05	0.89003
SAS	1e-05	0.096847	0.031487	1e-05	0.871647
SAS	1e-05	0.155075	0.034823	1e-05	0.810082
SAS	1e-05	0.13886	0.020884	1e-05	0.840236
SAS	1e-05	0.164351	0.021787	1e-05	0.813842
SAS	1e-05	0.101865	0.026007	1e-05	0.872108
SAS	1e-05	0.126692	0.010387	1e-05	0.862901
SAS	1e-05	0.215858	0.028125	0.000491	0.755516
SAS	1e-05	0.154077	0.03365	1e-05	0.812254
SAS	1e-05	0.079055	0.007279	1e-05	0.913646
SAS	1e-05	0.197617	0.015347	1e-05	0.787016
SAS	1e-05	0.205625	0.011081	1e-05	0.783274
SAS	1e-05	0.201242	0.000914	0.000837	0.796996
SAS	1e-05	0.010695	1e-05	1e-05	0.989275
SAS	1e-05	0.005474	0.004025	1e-05	0.99048
SAS	1e-05	0.053478	0.030059	1e-05	0.916443
SAS	1e-05	0.074859	1e-05	1e-05	0.925111
SAS	1.4e-05	0.026358	0.021562	1e-05	0.952056
SAS	1e-05	0.041334	0.015789	1e-05	0.942857
SAS	1e-05	0.09981	0.007962	1e-05	0.892208
SAS	1e-05	0.07381	0.000912	1e-05	0.925257
SAS	1e-05	1e-05	0.039854	1e-05	0.960115
SAS	1e-05	0.088507	0.004386	1e-05	0.907087
SAS	1e-05	0.067458	0.02177	1e-05	0.910752
SAS	1e-05	0.074172	0.004455	1e-05	0.921353
SAS	1e-05	0.030515	0.021553	1e-05	0.947912
SAS	1e-05	0.050507	0.034491	1e-05	0.914982
SAS	1e-05	0.057464	0.028269	1e-05	0.914247
SAS	1.4e-05	1e-05	0.051947	1e-05	0.948019
SAS	1e-05	0.061361	0.034616	1e-05	0.904003
SAS	1e-05	0.063659	0.014169	1e-05	0.922151
SAS	1e-05	0.200046	0.010113	0.000512	0.789319
SAS	1e-05	0.078856	0.013207	1e-05	0.907917
SAS	1e-05	0.062195	0.028491	1e-05	0.909294
SAS	1e-05	0.072279	0.023964	1e-05	0.903737
SAS	1e-05	0.070309	0.024231	1e-05	0.90544
SAS	1e-05	0.069444	0.018757	1e-05	0.911779
SAS	1e-05	1e-05	0.040965	1e-05	0.959005
SAS	1e-05	0.062888	0.020147	1e-05	0.916946
SAS	1e-05	0.208635	0.013116	1e-05	0.778229
SAS	0.007381	0.102662	0.033027	1e-05	0.85692
SAS	1e-05	0.281715	0.019763	0.000588	0.697925
SAS	1e-05	0.411592	0.002486	1e-05	0.585902
SAS	1e-05	0.037134	0.068414	1e-05	0.894432
SAS	1e-05	0.044159	0.043873	1e-05	0.911948
SAS	1e-05	1e-05	1e-05	1e-05	0.99996
SAS	1e-05	1e-05	1e-05	1e-05	0.99996
SAS	1e-05	0.08956	1e-05	1e-05	0.91041
SAS	1e-05	0.083485	0.005495	1e-05	0.911
SAS	1e-05	0.094499	0.002859	1e-05	0.902622
SAS	1.3e-05	0.05448	0.027781	1e-05	0.917717
SAS	1e-05	0.08022	0.026626	1e-05	0.893134
SAS	1e-05	0.092492	1e-05	1e-05	0.907478
SAS	1e-05	0.087327	0.028545	1e-05	0.884108
SAS	1e-05	0.099888	0.005527	1e-05	0.894565
SAS	1e-05	0.01137	1e-05	1e-05	0.9886
SAS	1e-05	1e-05	0.000857	1e-05	0.999113
SAS	1e-05	0.002508	1e-05	1e-05	0.997462
SAS	1e-05	0.019975	0.027835	1e-05	0.95217
SAS	1e-05	0.109433	0.013601	1e-05	0.876946
SAS	1e-05	0.168129	0.012579	1e-05	0.819272
SAS	1e-05	0.099011	1e-05	1e-05	0.900959
SAS	1e-05	0.097758	0.008988	1e-05	0.893234
SAS	1e-05	0.069332	0.08184	1e-05	0.848808
SAS	0.021503	0.07162	0.094311	1e-05	0.812555
SAS	1e-05	0.072836	0.19174	1e-05	0.735405
SAS	1e-05	0.130342	0.125789	0.000782	0.743077
SAS	1e-05	0.083532	0.150565	1e-05	0.765883
SAS	1e-05	0.030722	0.175303	1e-05	0.793954
SAS	1e-05	0.07655	0.104653	1e-05	0.818777
SAS	1e-05	0.093529	0.113588	1e-05	0.792863
SAS	1e-05	0.087658	0.121069	1e-05	0.791254
SAS	1e-05	0.093648	0.10824	1e-05	0.798092
SAS	1e-05	0.095734	0.152697	1e-05	0.751549
SAS	1e-05	0.083547	0.115341	0.001331	0.799772
SAS	1e-05	0.09285	0.133411	1e-05	0.773718
SAS	1e-05	0.076736	0.154981	1e-05	0.768263
SAS	1e-05	0.091272	0.153209	1e-05	0.755499
SAS	1e-05	0.083612	0.119239	1e-05	0.797128
SAS	1e-05	0.082006	0.109769	1e-05	0.808205
SAS	1e-05	0.075149	0.1086	0.002528	0.813714
SAS	1e-05	0.077017	0.155207	5.2e-05	0.767714
SAS	0.003281	0.09224	0.118626	1e-05	0.785844
SAS	1e-05	0.077433	0.137879	0.000449	0.784229
SAS	1e-05	0.07663	0.150611	1e-05	0.772738
SAS	1e-05	0.075865	0.125076	1e-05	0.799039
SAS	1e-05	0.100769	0.134269	0.001578	0.763374
SAS	1e-05	0.081885	0.016473	1e-05	0.901622
SAS	1e-05	0.067973	0.012565	1e-05	0.919442
SAS	1e-05	0.05592	0.041244	1e-05	0.902816
SAS	1e-05	0.06411	0.035329	1e-05	0.900541
SAS	1e-05	0.032515	0.030274	1e-05	0.937191
SAS	1e-05	0.055596	0.019736	1e-05	0.924648
SAS	0.002665	0.052239	0.018565	1e-05	0.926521
SAS	1e-05	0.064956	0.024142	1e-05	0.910882
SAS	1e-05	0.068431	0.013355	1e-05	0.918194
SAS	1e-05	0.069306	0.020429	1e-05	0.910246
SAS	1e-05	1e-05	0.05225	1e-05	0.94772
SAS	1e-05	0.064701	0.034528	1e-05	0.900751
SAS	1e-05	0.04028	0.045602	1e-05	0.914098
SAS	1e-05	1e-05	1e-05	1e-05	0.99996
SAS	1e-05	0.103426	0.004257	1e-05	0.892298
SAS	1.3e-05	0.087552	0.003187	1e-05	0.909238
SAS	2e-05	0.086675	0.003603	1e-05	0.909693
SAS	1e-05	0.074638	0.015823	1e-05	0.90952
SAS	1e-05	0.01126	0.048828	1e-05	0.939892
SAS	1e-05	0.106941	0.002448	1e-05	0.890591
SAS	1e-05	0.084937	0.006486	1e-05	0.908557
SAS	1e-05	0.083604	0.001983	1e-05	0.914393
SAS	1e-05	0.079786	0.004305	1e-05	0.91589
SAS	1e-05	0.089194	0.007607	1e-05	0.903178
SAS	0.004124	0.093481	0.037789	1e-05	0.864596
SAS	1e-05	0.210004	0.01238	1e-05	0.777596
SAS	1e-05	0.092757	0.000982	1e-05	0.90624
SAS	1e-05	0.054726	0.015825	1e-05	0.929429
SAS	1e-05	0.071371	0.014961	1e-05	0.913648
SAS	1e-05	0.054033	0.012153	1e-05	0.933794
SAS	1e-05	0.059234	0.013147	1e-05	0.9276
SAS	1e-05	0.200698	0.007705	1e-05	0.791577
SAS	1e-05	0.061813	0.025329	1e-05	0.912838
SAS	0.005734	0.047584	0.018617	1e-05	0.928055
SAS	1e-05	0.068143	0.012452	1e-05	0.919385
SAS	1e-05	0.029777	0.017745	1e-05	0.952459
SAS	1e-05	0.093916	0.01277	1e-05	0.893295
SAS	1e-05	0.053379	0.014365	1e-05	0.932236
SAS	1e-05	0.067684	0.014363	1e-05	0.917933
SAS	1e-05	0.069936	0.020078	1e-05	0.909966
SAS	1e-05	0.110188	0.109434	0.001011	0.779357
SAS	1e-05	0.067129	0.116681	1e-05	0.81617
SAS	1e-05	0.08514	0.127955	0.000545	0.786349
SAS	1e-05	0.076368	0.125565	1e-05	0.798047
SAS	1e-05	0.082118	0.103656	1e-05	0.814206
SAS	1e-05	0.086206	0.141949	1e-05	0.771824
SAS	1e-05	0.097342	0.092203	1e-05	0.810435
SAS	1e-05	0.081195	0.114851	1e-05	0.803934
SAS	1e-05	0.076715	0.125852	1e-05	0.797413
SAS	1e-05	0.073271	0.136523	1e-05	0.790186
SAS	1e-05	0.083431	0.135411	1e-05	0.781138
SAS	1.4e-05	0.141518	0.051751	1e-05	0.806706
SAS	1e-05	0.071028	0.10309	1e-05	0.825862
SAS	1e-05	0.090235	0.138817	0.000363	0.770575
SAS	1e-05	0.086451	0.135634	1e-05	0.777895
SAS	1e-05	0.091004	0.159511	1e-05	0.749465
SAS	1e-05	0.083339	0.118585	0.000194	0.797871
SAS	1e-05	0.091299	0.119592	1e-05	0.789089
SAS	1e-05	0.083563	0.149535	0.000807	0.766084
SAS	1e-05	0.078052	0.128471	1e-05	0.793457
SAS	1e-05	0.075643	0.123961	1e-05	0.800375
SAS	1e-05	0.018595	0.025759	1e-05	0.955626
SAS	1e-05	0.005931	0.041027	1e-05	0.953022
SAS	1e-05	0.049772	0.015871	1e-05	0.934337
SAS	1e-05	0.085867	0.017937	1e-05	0.896176
SAS	1e-05	0.097538	0.019241	1e-05	0.883201
SAS	1e-05	0.04494	0.029373	1e-05	0.925667
SAS	1e-05	0.063533	0.017302	1e-05	0.919145
SAS	1e-05	0.050992	0.030597	1e-05	0.918391
SAS	1e-05	0.070113	0.015127	1e-05	0.914741
SAS	1e-05	0.085107	0.019929	1e-05	0.894944
SAS	1e-05	0.067596	0.010292	1e-05	0.922091
