PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	tag	run_clean
-0.0156	0.0338	0.0024	0.0147	-0.0021	7e-4	-7e-4	3e-4	0.0082	0.002	EAS	0_rand_intrain
-0.0156	0.0343	0.0034	0.0157	-2e-4	-0.0013	4e-4	-5e-4	0.0081	0.0031	EAS	0_rand_intrain
-0.0157	0.0343	0.0032	0.0163	0.001	2e-4	-0.0014	-6e-4	0.0086	-0.003	EAS	0_rand_intrain
-0.0155	0.034	0.0029	0.016	-6e-4	0.0028	0.0022	-7e-4	8e-4	-0.0021	EAS	0_rand_intrain
-0.0157	0.0343	0.0036	0.0161	-0.0045	4e-4	-0.0012	2e-4	0.0123	-0.0017	EAS	0_rand_intrain
-0.0157	0.0339	0.0033	0.0163	0.0012	6e-4	-8e-4	-0.001	0.0107	0.0042	EAS	0_rand_intrain
-0.0159	0.0341	0.0029	0.0169	-0.0014	-0.0022	0.0011	0.0021	0.0036	0.0018	EAS	0_rand_intrain
-0.0158	0.034	0.0033	0.0152	0.001	-3e-4	2e-4	-0.0014	0.0029	-0.0036	EAS	0_rand_intrain
-0.0157	0.0343	0.0036	0.0166	3e-4	3e-4	-0.0011	0	0.0053	-0.0039	EAS	0_rand_intrain
-0.0156	0.0342	0.0033	0.0156	-0.0012	4e-4	-7e-4	3e-4	0.0033	6e-4	EAS	0_rand_intrain
-0.0158	0.0339	0.0032	0.0159	0.0038	0.0039	-2e-4	5e-4	0.0065	0.0016	EAS	0_rand_intrain
-0.0158	0.0343	0.0037	0.0146	-0.0015	-3e-4	-5e-4	-0.0015	0.0057	-2e-4	EAS	0_rand_intrain
-0.0157	0.0346	0.0028	0.0163	-5e-4	-1e-4	-9e-4	-0.0015	0.0106	-6e-4	EAS	0_rand_intrain
-0.0158	0.0336	0.0039	0.0152	-0.0017	0.0014	-1e-4	0.0012	0.003	0.0024	EAS	0_rand_intrain
-0.0159	0.034	0.0035	0.0165	-1e-4	7e-4	-0.0011	0.0029	0.0101	0.0013	EAS	0_rand_intrain
-0.0158	0.0342	0.0046	0.0162	3e-4	0.0012	-4e-4	-0.0019	0.0093	-0.0042	EAS	0_rand_intrain
-0.0158	0.034	0.0024	0.0158	0.0028	0.0022	9e-4	7e-4	0.0076	0.0035	EAS	0_rand_intrain
-0.0157	0.0342	0.0036	0.0159	-3e-4	0.0015	-3e-4	2e-4	0.0048	-1e-4	EAS	0_rand_intrain
-0.0158	0.0341	0.0034	0.0156	-0.0051	0.0013	-4e-4	0.0013	0.0066	-0.0043	EAS	0_rand_intrain
-0.0158	0.0338	0.003	0.0159	5e-4	-9e-4	-0.0011	-0.0013	0.003	-0.0088	EAS	0_rand_intrain
-0.0158	0.0339	0.0027	0.016	-0.0018	-1e-4	8e-4	3e-4	0.0065	-0.0016	EAS	0_rand_intrain
-0.0157	0.0339	0.0029	0.0149	-0.0033	6e-4	7e-4	-0.0015	0.0052	-0.0025	EAS	0_rand_intrain
-0.0158	0.0346	0.003	0.0168	0.0012	-4e-4	9e-4	0.0016	0.0078	-0.0013	EAS	0_rand_intrain
-0.0159	0.0342	0.0034	0.016	0.002	0.0025	2e-4	-6e-4	0.0071	0.0065	EAS	0_rand_intrain
-0.0157	0.0346	0.003	0.0151	-0.0081	-7e-4	7e-4	-3e-4	0.0117	0.0091	EAS	0_rand_intrain
-0.0072	-0.018	-0.0135	0.01	-0.0036	0.0308	0.0024	5e-4	-0.0126	-0.0179	AMR	0_rand_intrain
-0.0031	-0.0134	-0.0174	0.0027	-0.0057	0.0309	0.0051	-6e-4	-0.0171	-0.0258	AMR	0_rand_intrain
-0.0073	-0.0194	-0.01	0.0099	-0.0011	0.0297	-4e-4	0.0015	-6e-4	-1e-4	AMR	0_rand_intrain
-0.0159	0.0338	0.0032	0.0159	0.0013	0.002	-0.0012	-0.0017	0.0086	-0.0051	EAS	0_rand_intrain
-0.0157	0.0346	0.0022	0.016	0.0023	0.003	0.001	-3e-4	0.0093	0.004	EAS	0_rand_intrain
-0.0157	0.0337	0.002	0.0161	0.0126	0.0032	0.0014	0.001	0.0046	0.0042	EAS	0_rand_intrain
-0.0158	0.0346	0.0034	0.0153	0.003	0.0016	-0.0013	0.0017	0.0059	-1e-4	EAS	0_rand_intrain
-0.0158	0.0344	0.0029	0.017	0.0038	0.0029	-2e-4	0.0025	0.0148	0.0023	EAS	0_rand_intrain
-0.0158	0.0345	0.0029	0.0161	0.0017	0.0013	-1e-4	3e-4	0.0098	0.001	EAS	0_rand_intrain
-0.0158	0.0342	0.0028	0.0149	0.0042	0.0023	0.001	0.0011	0.0068	-8e-4	EAS	0_rand_intrain
-0.0158	0.0343	0.0043	0.0168	-0.0114	8e-4	-5e-4	-1e-4	0.0034	-5e-4	EAS	0_rand_intrain
-0.0156	0.0341	0.0037	0.0166	0.0044	0.0017	0	0.001	0.0053	-0.0045	EAS	0_rand_intrain
-0.0158	0.0341	0.0025	0.0146	0.0021	-1e-4	-7e-4	1e-4	0.0049	-0.0037	EAS	0_rand_intrain
-0.0156	0.0328	0.0044	0.0147	-0.0042	-9e-4	7e-4	-2e-4	0.0057	9e-4	EAS	0_rand_intrain
-0.0157	0.0327	0.0011	0.0149	0.0274	0.0072	0.0014	0.003	0.0108	0.0023	EAS	0_rand_intrain
-0.0158	0.0346	0.0037	0.0158	0.0036	0.001	4e-4	2e-4	0.0106	-5e-4	EAS	0_rand_intrain
-0.016	0.0341	0.0039	0.0161	0.0031	0.0051	-9e-4	0.0036	0.0049	-0.0018	EAS	0_rand_intrain
-0.0159	0.0351	0.0035	0.0158	0.0053	0.0013	0.0022	0.0018	0.0054	-3e-4	EAS	0_rand_intrain
-0.0158	0.0343	0.0035	0.0164	-5e-4	-9e-4	-8e-4	-0.002	0.0122	5e-4	EAS	0_rand_intrain
-0.0157	0.0338	0.0028	0.0155	0.0121	0.0021	-1e-4	0.0024	0.0077	-0.0051	EAS	0_rand_intrain
-0.0158	0.0342	0.004	0.0158	0.0037	0.004	-5e-4	8e-4	0.0055	-2e-4	EAS	0_rand_intrain
-0.0157	0.0343	0.0031	0.0169	5e-4	-0.001	0.0015	2e-4	0.008	-0.005	EAS	0_rand_intrain
-0.0156	0.0342	0.0033	0.0158	0.0051	0.0022	-8e-4	-2e-4	0.0062	0.0053	EAS	0_rand_intrain
-0.0158	0.0341	0.0024	0.016	0.0043	0.0022	2e-4	-0.0024	0.01	0.004	EAS	0_rand_intrain
-0.0157	0.0343	0.0034	0.0146	0.0011	-0.0025	-5e-4	0.0033	0.0071	-5e-4	EAS	0_rand_intrain
-0.0155	0.0341	0.0039	0.0158	0.0059	1e-4	-5e-4	-0.0011	0.0167	0.0089	EAS	0_rand_intrain
-0.0157	0.0342	0.0023	0.0173	6e-4	0.0015	-0.0012	7e-4	0.01	0.0019	EAS	0_rand_intrain
-0.016	0.0343	0.0034	0.0164	-0.0032	-0.0012	-0.0011	7e-4	0.004	0.0031	EAS	0_rand_intrain
-0.0158	0.0345	0.003	0.0168	-8e-4	2e-4	8e-4	-0.001	0.0155	-0.0039	EAS	0_rand_intrain
-0.0157	0.0345	0.004	0.0152	-1e-4	-2e-4	7e-4	4e-4	0.0057	1e-4	EAS	0_rand_intrain
-0.0155	0.0335	0.0047	0.015	-0.0087	-0.0035	5e-4	-0.001	0.0019	7e-4	EAS	0_rand_intrain
-0.016	0.0347	0.0033	0.0167	0.0039	0.0044	-0.0015	0.003	0.0042	-0.0041	EAS	0_rand_intrain
-0.0155	0.0339	0.0025	0.0166	-9e-4	0.0018	-0.0016	0.0012	0.0109	0.0053	EAS	0_rand_intrain
-0.0158	0.0342	0.0022	0.0161	-2e-4	-0.0021	0.0016	3e-4	0.0058	2e-4	EAS	0_rand_intrain
-0.0158	0.0342	0.0033	0.0163	0.0029	-0.0012	7e-4	-4e-4	0.0079	-0.0014	EAS	0_rand_intrain
-0.0158	0.0341	0.0039	0.0157	0.0032	0.0029	-9e-4	9e-4	0.0031	-0.0036	EAS	0_rand_intrain
-0.0158	0.0342	0.0039	0.0166	0.0039	0.002	5e-4	0.0012	0.0095	-0.0086	EAS	0_rand_intrain
-0.0157	0.0338	0.0031	0.0159	0.0034	0.002	-0.0015	0.0011	0.0074	0.0025	EAS	0_rand_intrain
-0.0042	-0.0158	-0.0117	0.009	-0.0022	0.026	0.0038	2e-4	-0.0117	-0.0092	AMR	0_rand_intrain
-0.0035	-0.0156	-0.0134	0.0069	-0.004	0.026	0.0032	0.001	-0.0103	-0.0086	AMR	0_rand_intrain
-0.0077	-0.0195	-0.009	0.0121	-0.0036	0.0345	0.0032	0.0026	-0.0099	-0.0107	AMR	0_rand_intrain
-0.0073	-0.0172	-0.0142	0.0072	-0.0013	0.0302	0.0025	4e-4	-0.0073	-0.0106	AMR	0_rand_intrain
-0.0157	0.0339	0.0046	0.0158	-0.0192	-0.0037	0.0017	0.0012	0.0068	5e-4	EAS	0_rand_intrain
-0.0159	0.0345	0.0029	0.0168	-0.0155	1e-4	8e-4	0.0012	0.0079	0.0046	EAS	0_rand_intrain
-0.0157	0.0342	0.0048	0.0165	-0.0171	-4e-4	0.0014	7e-4	0.0025	-0.0011	EAS	0_rand_intrain
-0.0157	0.0338	0.0046	0.0159	-0.0107	-0.0026	-2e-4	7e-4	0.0059	0.0033	EAS	0_rand_intrain
-0.0154	0.0344	0.0043	0.0155	-0.0161	-0.0031	0.001	-0.002	0.0044	-0.0016	EAS	0_rand_intrain
-0.0157	0.034	0.004	0.016	-0.0117	-0.0028	3e-4	4e-4	0.0057	-8e-4	EAS	0_rand_intrain
-0.0157	0.0343	0.0037	0.0159	-0.0131	9e-4	-0.0011	0.0011	0.0053	1e-4	EAS	0_rand_intrain
-0.0158	0.0341	0.0039	0.0158	-0.0171	-0.0023	-8e-4	-0.0015	0.0085	6e-4	EAS	0_rand_intrain
-0.0156	0.0341	0.0045	0.0157	-0.0131	-0.0025	-8e-4	-0.0011	0.0037	-0.0046	EAS	0_rand_intrain
-0.0157	0.0343	0.0041	0.0162	-0.0152	0.0014	-0.0013	2e-4	-4e-4	-0.0048	EAS	0_rand_intrain
-0.0156	0.0343	0.0034	0.016	-0.0144	-0.0024	-3e-4	-8e-4	0.006	-0.0037	EAS	0_rand_intrain
-0.0157	0.0345	0.0046	0.0159	-0.0118	9e-4	-7e-4	-0.0027	0.0065	0.0015	EAS	0_rand_intrain
-0.0158	0.0338	0.0034	0.0151	-0.0128	-5e-4	5e-4	-1e-4	4e-4	0.0012	EAS	0_rand_intrain
-0.0156	0.0341	0.0041	0.016	-0.0125	-6e-4	8e-4	-6e-4	0.0048	-0.0021	EAS	0_rand_intrain
-0.0158	0.0347	0.0038	0.0157	-0.0111	0.0024	0.0031	6e-4	0.0139	-0.0011	EAS	0_rand_intrain
-0.0157	0.0337	0.0037	0.0159	-0.0175	-0.0017	0.0015	2e-4	0.0066	0.0013	EAS	0_rand_intrain
-0.0157	0.0337	0.0037	0.0153	-0.0167	-0.0034	7e-4	0.0024	0.0059	0.0021	EAS	0_rand_intrain
-0.0159	0.0341	0.0037	0.0161	-0.0123	-0.0018	8e-4	7e-4	0.0049	-0.0058	EAS	0_rand_intrain
-0.0155	0.0342	0.0038	0.0168	-0.0159	-4e-4	-1e-4	0.0014	0.0056	-0.0029	EAS	0_rand_intrain
-0.0155	0.0345	0.0039	0.0163	-0.0077	7e-4	7e-4	0.0022	0.0092	-0.0047	EAS	0_rand_intrain
-0.0157	0.0341	0.0034	0.0153	-0.0083	-0.001	-7e-4	-2e-4	0.0054	8e-4	EAS	0_rand_intrain
-0.0158	0.034	0.0036	0.0156	-0.013	-0.0041	9e-4	-2e-4	0.0081	-7e-4	EAS	0_rand_intrain
-0.0157	0.0344	0.0046	0.0172	-0.0131	-0.0022	4e-4	-3e-4	0.008	-0.0016	EAS	0_rand_intrain
-0.0159	0.0342	0.0035	0.0165	-0.0166	0.0014	-3e-4	0.0018	0.0017	-0.0063	EAS	0_rand_intrain
-0.0158	0.0343	0.0038	0.0167	-0.0113	-0.0011	-7e-4	-1e-4	0.0124	5e-4	EAS	0_rand_intrain
-0.0156	0.0344	0.0036	0.0161	-0.015	-0.0024	-0.0011	6e-4	0.0061	-0.003	EAS	0_rand_intrain
-0.0158	0.0338	0.0045	0.0172	-0.0171	-0.0013	3e-4	4e-4	0.0027	8e-4	EAS	0_rand_intrain
-0.0156	0.0343	0.0044	0.0158	-0.0143	4e-4	0.0012	8e-4	0.0074	-0.0011	EAS	0_rand_intrain
-0.0093	-0.0223	-0.0068	0.0167	-0.0044	0.0309	0.0021	1e-4	-0.0109	-0.0079	AMR	0_rand_intrain
-0.0085	-0.0192	-0.0108	0.0115	-0.005	0.0335	0.0028	-7e-4	-0.0143	-0.0061	AMR	0_rand_intrain
-0.0067	-0.0156	-0.0189	0.0055	-0.0053	0.0248	0.0029	0.002	-0.0297	-0.0206	AMR	0_rand_intrain
-0.0082	-0.0202	-0.0102	0.0129	-0.0045	0.0239	0.0031	-0.0011	-0.0044	0.0037	AMR	0_rand_intrain
-0.0073	-0.0202	-0.0102	0.0132	-0.0021	0.022	0.0032	1e-4	-0.013	-0.0148	AMR	0_rand_intrain
-0.0084	-0.0229	-0.0059	0.0157	-0.0026	0.0105	-2e-4	5e-4	0.0034	7e-4	AMR	0_rand_intrain
-0.0058	-0.0167	-0.0135	0.009	-0.0051	0.0292	0.0017	3e-4	-0.021	-0.0172	AMR	0_rand_intrain
-0.0077	-0.0228	-0.005	0.0171	-0.0048	0.0325	0.0025	0.0055	-0.0088	0.007	AMR	0_rand_intrain
-0.0075	-0.0142	-0.0202	0.0044	-0.0023	0.0258	0.0027	0.0011	-0.0165	-0.0119	AMR	0_rand_intrain
-0.0156	0.0335	0.0061	0.0157	-0.0485	-0.0093	6e-4	0	-2e-4	-0.0022	EAS	0_rand_intrain
-0.0154	0.0334	0.0064	0.0171	-0.052	-0.0097	-6e-4	-0.0017	-0.0012	-3e-4	EAS	0_rand_intrain
-0.0154	0.0333	0.0059	0.0172	-0.0535	-0.0064	1e-4	-6e-4	-4e-4	-0.0041	EAS	0_rand_intrain
-0.0156	0.0338	0.0055	0.0165	-0.0537	-0.0085	2e-4	-6e-4	-1e-4	-0.0029	EAS	0_rand_intrain
-0.0154	0.0331	0.0067	0.0153	-0.0491	-0.0072	0.0011	6e-4	-0.0024	-0.0025	EAS	0_rand_intrain
-0.0154	0.0338	0.0054	0.0164	-0.0493	-0.0095	-5e-4	-0.0035	-0.0025	-0.0049	EAS	0_rand_intrain
-0.0152	0.0339	0.006	0.0156	-0.052	-0.0066	-0.0018	-4e-4	-0.0048	-0.005	EAS	0_rand_intrain
-0.0154	0.0338	0.0063	0.0162	-0.0519	-0.0066	-2e-4	8e-4	-5e-4	-0.0078	EAS	0_rand_intrain
-0.0153	0.033	0.0056	0.0152	-0.0445	-0.0053	-0.0013	5e-4	-5e-4	-0.0035	EAS	0_rand_intrain
-0.0155	0.0333	0.0059	0.0147	-0.0423	-0.0048	0.0018	-3e-4	-0.0077	0.0022	EAS	0_rand_intrain
-0.0154	0.0341	0.0063	0.0161	-0.0511	-0.0059	-0.0017	-0.0031	-0.0053	0.0057	EAS	0_rand_intrain
-0.0154	0.0336	0.0066	0.0148	-0.0504	-0.0056	0.0016	-0.0025	-0.0071	-0.0021	EAS	0_rand_intrain
-0.0155	0.0337	0.0063	0.0164	-0.0511	-0.0054	-0.0024	-5e-4	-0.0018	-0.0016	EAS	0_rand_intrain
-0.0154	0.0336	0.0057	0.0163	-0.052	-0.0063	-2e-4	-0.001	-0.0058	-0.0051	EAS	0_rand_intrain
-0.0155	0.0337	0.0053	0.0165	-0.051	-0.007	2e-4	-0.0013	-0.0046	-0.0036	EAS	0_rand_intrain
-0.007	-0.0199	-0.0087	0.0132	-0.0048	0.025	6e-4	0.0028	-0.0045	0.004	AMR	0_rand_intrain
-0.0062	-0.0175	-0.0126	0.0086	-0.0021	0.0235	0.0024	-2e-4	-0.0096	-0.0094	AMR	0_rand_intrain
-9e-4	-0.0141	-0.0128	0.0075	-0.0057	0.0204	7e-4	0.0014	-0.0119	-0.0091	AMR	0_rand_intrain
-0.002	-0.0126	-0.0167	0.0031	-0.0032	0.0214	0.0043	-0.0042	-0.0114	-0.0116	AMR	0_rand_intrain
-0.0019	-0.0122	-0.0166	0.0041	-0.0048	0.0231	2e-4	5e-4	-0.013	-0.0158	AMR	0_rand_intrain
-0.0082	-0.0179	-0.0146	0.009	-0.0027	0.032	0.0025	-0.0013	-0.0159	-0.0141	AMR	0_rand_intrain
-0.0052	-0.018	-0.0097	0.0116	-0.002	0.0257	0.004	-0.0016	-0.0177	-0.0117	AMR	0_rand_intrain
-0.0058	-0.0163	-0.0139	0.0075	-0.0047	0.0223	0.0031	0.003	-0.0187	-0.01	AMR	0_rand_intrain
-0.0071	-0.019	-0.0099	0.0124	-0.0019	0.0263	9e-4	0.002	-0.0116	-0.0088	AMR	0_rand_intrain
-0.0078	-0.019	-0.0129	0.0118	-0.0016	0.0321	0.0031	0.0016	-0.011	-0.0128	AMR	0_rand_intrain
0.0046	-0.0107	-0.0114	0.0052	-0.0052	0.0214	3e-4	0.0061	-0.0084	-0.0115	AMR	0_rand_intrain
-0.0034	-0.016	-0.0107	0.0095	-0.0049	0.0293	6e-4	0.003	-0.008	-0.0136	AMR	0_rand_intrain
-0.0079	-0.0193	-0.012	0.0124	-0.0013	0.0236	0.0024	-4e-4	-0.0116	-0.0057	AMR	0_rand_intrain
-0.0074	-0.0182	-0.0125	0.0104	-0.0077	0.0328	0.002	-8e-4	-0.0115	-0.0091	AMR	0_rand_intrain
-0.0073	-0.0175	-0.0145	0.0075	-0.0039	0.0312	0.0028	-0.0021	-0.019	-0.0072	AMR	0_rand_intrain
-0.0086	-0.0191	-0.0138	0.0091	-0.0046	0.0317	0.0025	7e-4	-0.0137	-0.0194	AMR	0_rand_intrain
-0.0073	-0.0187	-0.0137	0.0098	-0.0075	0.0399	0.005	0.0015	-0.0139	-0.014	AMR	0_rand_intrain
-0.0075	-0.0177	-0.014	0.0093	-0.0057	0.0322	0.0023	2e-4	-0.0197	-0.0189	AMR	0_rand_intrain
-0.0065	-0.0218	-0.0041	0.0162	-0.0029	0.0237	0.0019	0.002	-0.0048	-0.004	AMR	0_rand_intrain
-0.0028	-0.0124	-0.0159	0.0047	-0.0013	0.0216	0.0044	-0.0028	-0.0149	-0.0095	AMR	0_rand_intrain
-0.0038	-0.0157	-0.0114	0.0077	-0.0031	0.0246	0.0017	-0.0024	-0.015	-0.0061	AMR	0_rand_intrain
-0.0075	-0.0153	-0.0194	0.0044	-0.0073	0.0287	0.001	0.0014	-0.0191	-0.0126	AMR	0_rand_intrain
-0.0021	-0.014	-0.0136	0.0065	-0.002	0.0249	0.0029	0.0034	-0.0104	-0.0155	AMR	0_rand_intrain
-0.0065	-0.0174	-0.015	0.0086	-0.0058	0.0276	0.003	0.0035	-0.0146	-0.005	AMR	0_rand_intrain
-0.0055	-0.0174	-0.0101	0.0104	-0.0033	0.022	0.0019	-7e-4	-0.0056	-0.0043	AMR	0_rand_intrain
-0.0056	-0.0149	-0.0163	0.0054	-0.0033	0.0265	-0.0026	0.0018	-0.0181	-0.0141	AMR	0_rand_intrain
-0.003	-0.0162	-0.0103	0.0092	-0.0046	0.0206	-0.0019	-0.0013	-0.0142	-0.0063	AMR	0_rand_intrain
-0.0046	-0.0158	-0.0123	0.0074	-0.0041	0.026	-0.0016	0.0027	-0.0137	-0.0151	AMR	0_rand_intrain
-1e-4	-0.0136	-0.0114	0.0065	-0.0047	0.0214	0.0069	0.001	-0.0014	8e-4	AMR	0_rand_intrain
-0.0049	-0.0172	-0.0112	0.0103	-0.0037	0.0253	0.0023	0.0016	-0.0191	-0.0106	AMR	0_rand_intrain
-0.0063	-0.018	-0.0115	0.0102	-0.0027	0.0279	-9e-4	0.0017	-0.0129	0.0019	AMR	0_rand_intrain
-0.0069	-0.0178	-0.0137	0.0095	-0.0035	0.0268	0.004	0.0018	-0.0167	-0.0155	AMR	0_rand_intrain
-0.0066	-0.0179	-0.013	0.01	-0.0047	0.0323	0.003	0.0013	-0.0147	-0.0161	AMR	0_rand_intrain
-0.0046	-0.0154	-0.0162	0.0072	-0.0054	0.0321	0.0017	-5e-4	-0.0153	-0.0152	AMR	0_rand_intrain
-0.0033	-0.0164	-0.0124	0.0084	-0.0033	0.0235	0.0062	-0.0026	-0.0198	-0.0222	AMR	0_rand_intrain
-0.007	-0.0182	-0.0107	0.0107	-0.0071	0.0291	0.0019	0.0019	-0.0035	-0.005	AMR	0_rand_intrain
-0.0072	-0.0208	-0.0074	0.0142	-0.0019	0.0246	0.0047	2e-4	9e-4	-0.0061	AMR	0_rand_intrain
-8e-4	-0.0153	-0.0115	0.0098	-0.007	0.0301	-0.0015	0.0036	-0.0151	-0.0153	AMR	0_rand_intrain
0.0175	-0.0044	-0.0075	0.0032	0.0013	0.0032	0.0051	0.0055	-0.0012	0.0015	AMR	0_rand_intrain
-0.0054	-0.0167	-0.0132	0.0085	-0.0022	0.0223	0.0042	-0.0019	-0.0097	-0.0077	AMR	0_rand_intrain
-0.0059	-0.0171	-0.0137	0.0099	-0.0029	0.0253	0.003	0.0016	-0.0046	-0.0161	AMR	0_rand_intrain
-0.0097	-0.0233	-0.0067	0.016	-0.003	0.0267	-9e-4	0.0025	-0.0105	-0.0188	AMR	0_rand_intrain
-0.0115	-0.0143	-0.026	0.0012	-0.0047	0.0288	0.001	-3e-4	-0.0313	-0.0567	AMR	0_rand_intrain
-0.0099	-0.021	-0.0117	0.0113	-0.0028	0.029	0.0011	0.0044	-0.0109	-0.0214	AMR	0_rand_intrain
-0.0099	-0.0125	-0.0267	-0.0015	-0.003	0.0207	-3e-4	8e-4	-0.0198	-0.0285	AMR	0_rand_intrain
-0.0084	-0.0158	-0.0207	0.0031	-0.0025	0.0204	-9e-4	0.0012	-0.0123	-0.0171	AMR	0_rand_intrain
-0.0057	-0.0103	-0.0265	-0.0027	-0.0049	0.0129	0.003	2e-4	-0.0211	-0.0303	AMR	0_rand_intrain
-0.0074	-0.0128	-0.0231	0	-0.0061	0.0212	0.0011	5e-4	-0.0198	-0.0313	AMR	0_rand_intrain
-0.0089	-0.0151	-0.0228	0.0016	-0.0027	0.0247	-1e-4	0.0045	-0.0257	-0.0406	AMR	0_rand_intrain
-0.009	-0.0142	-0.024	0.0017	-1e-4	0.0227	0.0016	0.003	-0.0163	-0.0353	AMR	0_rand_intrain
-0.0102	-0.0194	-0.0144	0.0101	-0.0062	0.0273	0	0.0027	-0.0204	-0.0202	AMR	0_rand_intrain
-0.0062	-0.0138	-0.0205	0.0032	-0.0062	0.0187	0.0034	-0.0016	-0.0221	-0.0329	AMR	0_rand_intrain
-0.0079	-0.0127	-0.0255	2e-4	-0.0065	0.0219	0.0041	3e-4	-0.0309	-0.0421	AMR	0_rand_intrain
-0.0112	-0.0118	-0.0317	-0.0047	-0.0065	0.0233	4e-4	0.0014	-0.0371	-0.0595	AMR	0_rand_intrain
-0.004	-0.0092	-0.0271	-0.0039	-0.0027	0.0135	9e-4	0.001	-0.0196	-0.0262	AMR	0_rand_intrain
-0.0101	-0.0143	-0.025	-9e-4	-0.0037	0.0252	0.0044	3e-4	-0.0306	-0.0399	AMR	0_rand_intrain
-0.004	-0.0061	-0.033	-0.0094	-0.0053	0.0174	0.0044	8e-4	-0.0249	-0.0399	AMR	0_rand_intrain
-0.0092	-0.0147	-0.0245	0.0011	-0.0055	0.0187	-2e-4	0.0018	-0.0306	-0.0371	AMR	0_rand_intrain
-0.0083	-0.0054	-0.0399	-0.0134	-0.005	0.0182	0	7e-4	-0.0387	-0.0642	AMR	0_rand_intrain
-0.0029	-0.0144	-0.0151	0.0065	-0.006	0.0262	0.0017	-0.0029	-0.019	-0.0266	AMR	0_rand_intrain
-0.0068	-0.0169	-0.0144	0.007	-0.0039	0.0279	0.0025	-0.0029	-0.0108	-0.0144	AMR	0_rand_intrain
-0.0063	-0.019	-0.0114	0.0106	-0.0063	0.0315	0.0031	4e-4	-0.0076	-0.01	AMR	0_rand_intrain
-9e-4	-0.0137	-0.0131	0.0065	-0.0047	0.0184	0.0031	1e-4	-0.0072	-0.011	AMR	0_rand_intrain
-0.009	-0.0228	-0.0038	0.0144	-0.0037	0.0352	0.0016	0.0029	-0.0046	0.0034	AMR	0_rand_intrain
-0.0057	-0.016	-0.0148	0.0069	-0.0057	0.0238	0.0019	5e-4	-0.0153	-0.009	AMR	0_rand_intrain
-0.0026	-0.0152	-0.0131	0.0074	-0.0025	0.0223	-0.0018	4e-4	-0.0092	-0.0099	AMR	0_rand_intrain
-0.0073	-0.0217	-0.0048	0.0168	-0.0071	0.0334	0.002	0.0036	-0.0034	0.0046	AMR	0_rand_intrain
-0.0082	-0.0196	-0.0105	0.0116	-0.004	0.0291	5e-4	0.0056	-0.0136	-0.0098	AMR	0_rand_intrain
-0.0071	-0.0173	-0.0147	0.009	-0.0055	0.0199	5e-4	0.0049	-0.0117	-0.0077	AMR	0_rand_intrain
-0.008	-0.0162	-0.0169	0.0059	-0.0034	0.0304	0.0025	6e-4	-0.0105	-0.0147	AMR	0_rand_intrain
-0.0051	-0.0161	-0.0141	0.007	-0.002	0.0265	0.0079	2e-4	-0.0045	-0.0102	AMR	0_rand_intrain
-0.0057	-0.016	-0.0159	0.0078	-0.0016	0.0278	0.0039	-2e-4	-0.0126	-0.0096	AMR	0_rand_intrain
-0.004	-0.0106	-0.0228	8e-4	-0.0017	0.0213	0.0024	8e-4	-0.017	-0.0221	AMR	0_rand_intrain
-0.0023	-0.0109	-0.0191	0.0014	-4e-4	0.0264	0.0023	-0.0018	-0.0148	-0.0224	AMR	0_rand_intrain
-0.0045	-0.0123	-0.0201	0.0025	-0.0047	0.0203	0.0033	0.0022	-0.0217	-0.0098	AMR	0_rand_intrain
-0.0071	-0.0157	-0.0176	0.0045	-0.0052	0.0275	0.0033	0.001	-0.0159	-0.0177	AMR	0_rand_intrain
-0.0082	-0.0189	-0.0137	0.0105	-0.0074	0.0307	0.0029	0.0034	-0.0056	-0.0123	AMR	0_rand_intrain
-0.0028	-0.015	-0.0145	0.0078	-0.003	0.0261	0.006	-1e-4	-0.0073	-0.0137	AMR	0_rand_intrain
-0.0087	-0.0214	-0.0078	0.0134	-0.0012	0.0301	0.002	0.0035	-0.0026	-0.0033	AMR	0_rand_intrain
-0.0064	-0.0171	-0.0114	0.0097	-0.0056	0.0303	0.0044	0.0068	-0.0128	-0.0146	AMR	0_rand_intrain
-0.0058	-0.0184	-0.0106	0.0108	-0.0056	0.0254	0.0029	0.0036	-0.019	-0.019	AMR	0_rand_intrain
0.0195	-0.0026	-0.0076	0.0017	-0.0024	0.0055	-0.01	0.003	-0.0046	-0.0048	AMR	0_rand_intrain
0.012	-0.0085	-0.0051	0.0054	-0.0021	0.0099	-0.0043	0.0018	-0.0059	-0.0048	AMR	0_rand_intrain
-0.0024	-0.0132	-0.0156	0.0059	-0.001	0.0195	0.0023	-0.0015	-0.013	-0.0161	AMR	0_rand_intrain
-0.0059	-0.0184	-0.0093	0.0096	-0.0055	0.0315	0.0027	3e-4	-0.0078	-0.0076	AMR	0_rand_intrain
-0.0086	-0.0111	-0.0282	-0.0033	0	0.0193	0.0037	4e-4	-0.0259	-0.0302	AMR	0_rand_intrain
-0.0108	-0.0151	-0.0237	0.0027	-0.0034	0.0215	0.0032	0.0015	-0.0178	-0.049	AMR	0_rand_intrain
-0.0096	-0.016	-0.0197	0.005	-0.0023	0.0241	0.0019	0.0012	-0.0232	-0.0332	AMR	0_rand_intrain
